id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
15,-366.09537,122.9859,8.146864,18.244514,8.875652,-0.65211153,2.0902925,6.7949853,-0.39571476,0.38893765,-6.5677056,-3.2161775,-4.441359,49,42,24.8,10_11_20:20:05,1.7,0
16,-364.3701,118.223114,-1.1271919,12.314368,9.395944,4.932025,5.3782682,5.8600903,-9.44877,-1.0330366,-2.98757,5.9130945,3.49474,52,44,50.3,10_11_20:20:05,1.8,0
17,-371.2767,114.1752,5.102867,18.6175,9.02597,1.575454,2.7994895,4.3580813,-4.477923,3.6162238,1.1579964,5.12397,-3.5296712,55,47,55.9,10_11_20:20:05,1.9,0
18,-370.06415,118.57381,2.3449867,14.6457205,5.897482,-3.9955387,0.78904355,9.20838,-3.1420493,1.3362937,0.7684415,7.928131,2.800786,58,49,38.9,10_11_20:20:05,2,0
19,-364.20175,122.26204,6.96476,19.66258,11.651268,1.2830088,2.7477684,8.948519,-6.1459713,1.2666123,2.7731848,4.326152,-2.3304741,61,52,77.4,10_11_20:20:05,2.1,0
20,-366.0961,117.114746,-2.3916805,13.597252,10.116848,4.375884,-0.40287888,10.027544,0.8399487,4.293857,4.69476,4.9596157,-6.6722784,64,54,19.5,10_11_20:20:05,2.2,0
21,-368.3405,120.107544,-1.0690808,9.132462,8.263115,6.329311,5.370801,9.611479,-1.1406655,1.2774507,-0.41831547,1.453695,-6.3090506,67,57,55.4,10_11_20:20:05,2.3,0
22,-367.76837,120.36744,4.6783648,14.280037,9.157634,2.335223,0.38362375,8.423051,-3.067101,0.0043129027,0.7892565,7.3497343,-1.4314611,70,59,53.7,10_11_20:20:05,2.4,0
23,-365.92413,121.04543,2.1140928,14.765617,8.519207,-0.7476742,0.77306736,4.9976406,-3.5686326,1.2431664,-2.889662,4.552163,-2.8656492,73,62,41.2,10_11_20:20:05,2.5,0
24,-371.6106,116.96734,-1.085242,7.429984,4.439458,-0.8135359,-0.066734254,5.305465,-2.5447116,-1.0898008,-2.7387824,1.3019911,-5.920044,76,64,45.9,10_11_20:20:05,2.6,0
25,-372.7901,115.42412,2.453373,11.053223,6.859592,3.7149606,3.6602542,4.57663,-6.4724407,-3.5811996,-1.4130194,2.8152452,-3.5606332,79,67,51.3,10_11_20:20:05,2.7,0
26,-370.04706,116.280754,0.26995412,13.302352,9.492966,4.677676,7.2351465,10.601696,-5.7236395,-0.52987236,-1.8157253,1.0570725,-2.4325461,82,69,57.9,10_11_20:20:05,2.8,0
27,-368.50317,116.29185,-3.7308486,11.880077,10.043845,4.2640715,2.129044,6.279361,-4.126774,3.6483855,-3.2799873,2.5523186,0.9333081,85,72,53.9,10_11_20:20:05,2.9,0
28,-365.78442,120.005035,3.0725477,12.286275,6.573311,2.6263208,3.7984438,7.3103395,-4.803648,1.2210368,-2.8394716,6.2808113,-1.0712092,88,74,45.9,10_11_20:20:05,3,0
