id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
60,-383.9691,42.29419,62.9814,-22.762604,32.01187,-1.9153787,0.9631862,9.082585,-8.432111,7.0264034,-4.0515585,1.5558507,-9.007366,7,5,79,05_22_14:49:17,0.2,0
61,-419.51456,95.32153,32.807514,-4.4947433,20.108578,-2.1226244,6.9662285,3.0221705,2.6374612,1.1977412,-1.676353,-0.05704981,-5.211831,10,8,69.3,05_22_14:49:17,0.3,0
62,-399.99457,84.98457,29.825256,-17.568018,31.316032,-4.744121,1.4142678,-4.8689938,-4.7938466,8.202616,-12.237037,-7.073041,-15.099545,13,10,98.6,05_22_14:49:17,0.4,0
63,-390.1535,82.24158,35.55166,-12.884836,31.549694,5.393036,1.6478443,1.4110012,-2.0307927,15.341299,-7.52965,-2.0997078,-15.22247,16,13,48.2,05_22_14:49:17,0.5,0
64,-390.46185,88.08508,11.905888,2.2418966,29.92731,-4.04828,2.8929975,5.3143196,-0.20834506,7.294084,0.18510985,0.106568575,-19.736631,19,15,13.4,05_22_14:49:17,0.6,0
65,-364.39218,61.627434,-3.3233106,9.705412,32.049232,-7.4362392,0.56888306,9.976929,-7.106271,4.4045486,-0.031914264,-0.957862,-7.36234,22,18,72.7,05_22_14:49:17,0.7,0
66,-347.58157,64.73297,-24.616379,18.88435,29.36592,-10.588182,1.7889874,11.500183,-12.883343,7.2260046,-4.5889378,-4.0767584,-9.424346,25,20,77.6,05_22_14:49:17,0.8,0
67,-339.4215,64.609985,-22.345558,14.897303,36.077934,-11.4482,8.547041,11.989584,-5.850602,-10.875084,-2.031572,6.4662395,-6.840519,28,23,81.1,05_22_14:49:17,0.9,0
68,-343.39795,77.52127,-31.708027,22.04496,22.816414,-10.595013,-1.8310996,20.122826,-9.060974,6.084937,10.740973,3.8936062,-18.866539,31,25,28.5,05_22_14:49:17,1,0
69,-353.7153,73.72266,-15.270643,24.796257,31.526306,-0.5160904,5.048251,11.462336,-6.597934,5.8399134,5.9940376,-2.6749258,-20.341301,34,28,25.1,05_22_14:49:17,1.1,0
70,-334.74683,77.76503,-26.916874,17.27182,28.198689,-6.961935,-4.1534815,19.08363,-7.874734,-4.484617,1.6101806,3.8425508,-21.779205,37,30,84.4,05_22_14:49:17,1.2,0
71,-336.41986,73.476456,-20.405357,18.450077,30.659365,-3.5685651,-4.457757,21.644093,-4.2375383,3.5120602,-0.17426997,1.2868857,-21.715223,40,33,34.2,05_22_14:49:17,1.3,0
72,-345.51443,76.525826,-20.373228,15.419012,25.776957,-0.20519876,2.0943086,13.918945,-4.4167686,3.6260848,0.035172343,9.758761,-22.409775,43,35,78.8,05_22_14:49:17,1.4,0
73,-349.8985,83.45393,-1.6677489,5.711518,25.94373,-6.1365414,-1.6127915,10.05634,-2.1322556,4.2265806,1.2249613,4.3175445,-10.352022,46,38,6,05_22_14:49:17,1.5,0
