id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
13,-364.7756,118.18143,3.5648603,18.252197,7.616988,9.323067,7.550888,12.783398,7.9501762,4.936552,-5.7098045,-0.7938211,0.8517395,45,38,41.2,10_12_00:04:24,1.6,0
14,-354.03226,123.82184,4.1719394,18.466684,10.033806,8.189608,5.0092034,17.596893,4.537863,4.500875,-1.9821163,0.17954646,-4.928899,48,41,51.3,10_12_00:04:24,1.7,0
15,-362.77325,119.59036,4.831696,18.064594,7.631202,10.108562,8.616764,16.092117,3.4149618,7.536874,-0.95092094,2.05779,-4.2419367,51,43,68.6,10_12_00:04:24,1.8,0
16,-358.4467,130.05814,9.413456,23.215748,7.7324557,3.8083677,7.266571,13.441256,-3.0519772,4.5222564,4.3249927,7.953329,0.43161622,54,46,65.9,10_12_00:04:24,1.9,0
17,-356.9035,124.53938,-0.15972012,20.442839,12.838322,14.138492,10.322553,11.850933,-1.3759574,1.8047239,-0.28960496,3.1533031,-5.2517023,57,48,35.3,10_12_00:04:24,2,0
18,-361.1295,118.885765,3.1574152,19.600418,10.998202,10.068923,9.111776,10.441351,0.48652285,6.532438,4.3647146,4.6718426,-2.4920452,60,51,31.8,10_12_00:04:24,2.1,0
19,-364.3799,122.47627,7.559491,22.760445,14.832339,12.619118,2.4653406,6.612834,3.593552,4.642637,-2.3921907,1.31566,-4.1251593,63,53,59.3,10_12_00:04:24,2.2,0
20,-355.5053,122.33327,1.2480886,20.536304,5.968937,8.509876,7.3822203,13.950499,3.0489938,4.310648,3.1967807,2.5807755,-9.912846,66,56,34.8,10_12_00:04:24,2.3,0
21,-362.23676,116.90459,8.331548,26.268051,4.5812807,5.513524,5.8314695,9.938565,-3.096603,2.0766916,5.1773024,2.6837144,-4.7675543,69,58,36.5,10_12_00:04:24,2.4,0
22,-356.94162,121.21051,1.6513615,22.113115,2.9949613,5.9549413,8.716142,10.041503,2.9737744,4.666904,2.9875813,3.382744,-5.9415884,72,61,23.3,10_12_00:04:24,2.5,0
23,-359.4857,114.406235,-0.9159031,18.891132,12.213592,13.128366,6.7569723,9.499405,4.2823086,4.363308,-3.1781955,-0.612985,-3.4023132,74,63,49.9,10_12_00:04:24,2.6,0
24,-354.2171,122.00551,0.8379999,20.247818,3.7586703,10.110525,7.07145,13.089207,6.5708365,4.76369,-4.7199883,-2.0973136,-8.196801,78,66,22.1,10_12_00:04:24,2.7,0
25,-353.58917,119.12076,2.0417073,20.909225,5.962554,10.303058,5.5155306,4.6100187,-1.5203713,3.499971,-0.20413373,0.274938,-5.7042704,80,68,44.5,10_12_00:04:24,2.8,0
26,-363.59216,110.35367,-6.0007744,20.448006,13.316443,9.663071,8.913828,10.868476,0.5137301,3.8992941,-0.13795245,3.360517,0.767951,84,71,81.9,10_12_00:04:24,2.9,0
27,-354.09525,122.79101,-2.9427283,19.698376,6.853609,5.609874,3.9330757,13.163572,5.0032787,7.1071405,-0.5714383,1.0208709,-1.8998919,87,73,38.7,10_12_00:04:24,3,0
28,-363.23328,118.8417,2.9897501,23.887112,4.2683234,1.0308547,2.391669,13.336975,7.2079782,8.985803,-0.16198564,1.6918063,-2.9519467,89,76,46.5,10_12_00:04:24,3.1,0
29,-358.5668,121.212944,1.3649434,22.044998,4.748186,3.933957,4.9698925,9.331084,-1.284152,6.1960573,1.9378542,4.901343,-2.8220334,93,78,43.5,10_12_00:04:24,3.2,0
30,-360.38882,122.903206,4.5292606,17.581272,3.7287617,6.2631693,0.9025142,7.248439,1.5943882,5.3312063,3.245991,-1.5822098,-4.4970617,96,81,51.3,10_12_00:04:24,3.3,0
31,-362.3943,118.10556,1.789702,20.261896,7.627099,11.260557,4.916313,12.326399,3.7119236,3.7555127,2.9313183,0.5044037,-1.4391737,99,83,19,10_12_00:04:24,3.4,0
32,-367.76297,118.76096,2.2735007,23.288876,8.779203,8.252275,-0.8901937,4.6259904,0.014774724,7.7977753,0.28755844,4.546551,-2.0270288,102,86,46.1,10_12_00:04:24,3.5,0
33,-363.52383,121.79591,6.2887006,21.577545,10.13467,6.4837,0.3979677,9.120508,0.44161543,9.583185,3.2953055,1.097246,0.71131355,105,88,23.3,10_12_00:04:24,3.6,0
34,-366.6461,122.07431,3.4637797,19.64917,5.301366,6.5040445,7.6660695,9.25243,-0.06398666,6.795545,-5.018748,-1.5826855,0.06771529,108,91,57,10_12_00:04:24,3.7,0
35,-367.92407,123.77412,4.090122,16.280289,3.0820594,5.9426837,4.0390778,13.20326,5.601715,7.197492,1.1149571,0.6341718,-5.965565,111,93,47.1,10_12_00:04:24,3.8,0
36,-362.6205,121.17734,5.2901287,15.829681,6.602708,7.130851,6.355901,8.139974,-2.465831,8.456631,4.0017366,4.763899,3.8231921,114,96,26.2,10_12_00:04:24,3.9,0
37,-366.72412,117.67006,4.6648026,19.001415,6.9007354,2.3375366,1.7503148,10.361313,1.3232505,4.0567627,-4.0733795,-0.059001,0.8175574,117,98,29.7,10_12_00:04:24,4,0
38,-365.64136,122.92444,7.814682,10.956879,6.2868195,10.95452,6.950903,10.267196,-2.4481072,1.6909586,-5.733362,0.022264928,1.8582202,120,101,49.2,10_12_00:04:24,4.1,0
39,-368.6138,116.632614,6.3110085,18.063732,3.2624297,3.4154654,5.694927,10.494841,-2.8449483,4.592002,-2.661623,1.5231051,-2.6283195,123,103,51.1,10_12_00:04:24,4.2,0
40,-367.75595,119.96411,8.213782,20.752863,10.507366,10.288006,10.036845,11.20685,0.3013453,6.1212463,-4.0544896,1.3230909,-3.8391585,126,106,56.5,10_12_00:04:24,4.3,0
41,-369.50082,117.853714,3.8567164,16.297913,8.1223,5.3202915,1.8191693,11.559161,2.4068956,3.7589607,0.43389815,3.9007516,-0.36461547,129,108,51.8,10_12_00:04:24,4.4,0
42,-366.11526,125.65584,5.821298,13.9219475,6.9671645,4.7392406,5.460806,9.617203,3.0653412,5.248996,-1.8695359,5.384054,0.33775547,132,111,51.1,10_12_00:04:24,4.5,0
43,-371.14984,120.402466,5.4273305,15.253311,9.956486,10.530748,4.7484922,15.792782,0.20429243,8.416441,-2.9481535,-0.769209,-3.710017,135,113,28.2,10_12_00:04:24,4.6,0
44,-374.97375,117.09633,7.531414,15.551001,2.4261174,4.068416,8.306467,13.872238,-0.16749883,4.933921,-0.5935634,2.0183346,-1.1957139,138,116,20.8,10_12_00:04:24,4.7,0
45,-373.3094,119.525055,6.7717924,19.528671,11.763326,3.684276,0.90013134,8.856173,1.877171,8.834509,-0.785156,1.1459986,-0.8230483,141,118,36.3,10_12_00:04:24,4.8,0
46,-366.93628,121.703995,6.1058474,22.054943,12.401275,3.7828372,1.4034307,10.060585,-0.047291815,5.070819,-0.5409096,4.527283,3.9131474,144,121,40.3,10_12_00:04:24,4.9,0
47,-373.11914,116.68555,0.6109094,16.082592,14.916269,7.9722323,4.270191,16.228521,4.3927765,12.202974,-0.66992575,-0.22797516,-1.3953612,147,123,79.5,10_12_00:04:24,5,0
48,-368.69507,120.57146,2.8410773,24.943285,17.35918,0.9994557,-1.5438467,6.7685695,-1.1381572,4.479748,4.683461,7.933221,2.2923071,150,126,59.2,10_12_00:04:24,5.1,0
49,-371.12827,119.74989,6.436777,21.834793,14.414532,5.644875,2.085699,10.245208,-3.0404558,3.917922,0.60402364,3.380212,1.2876432,153,128,52.9,10_12_00:04:24,5.2,0
50,-370.41196,118.697815,5.8444366,23.625633,14.366364,0.53065664,1.1767467,9.162854,1.0036027,4.4005995,0.798944,5.096631,2.4895918,156,131,102.7,10_12_00:04:24,5.3,0
51,-373.6795,115.98857,6.9589596,24.916496,17.676125,7.7485886,4.385053,10.540839,-1.1787841,1.7227991,1.4905676,2.299352,-0.72046196,158,133,69.3,10_12_00:04:24,5.4,0
52,-371.25003,118.65033,3.9497952,16.108847,7.2968135,6.0963526,8.512056,11.491119,-1.9498026,4.1927505,-2.004765,-0.17556298,-1.8161187,162,136,54.6,10_12_00:04:24,5.5,0
53,-371.06827,119.18582,6.4250727,21.712786,12.288965,-0.2743694,4.1696124,11.844914,5.2574253,7.1434774,-1.4021902,0.73782754,-0.4450687,164,138,59.2,10_12_00:04:24,5.6,0
54,-286.9652,72.04401,-1.0240252,19.450245,-8.010538,15.504398,18.426012,7.574996,-0.17753994,7.4085307,-7.181068,19.19395,-0.79477423,167,141,201.5,10_12_00:04:24,5.7,1
55,-339.05487,96.04031,1.8784908,29.029331,6.1460495,13.18598,10.598865,6.8976593,-4.640071,8.416115,3.9788225,8.263741,-3.5092006,171,143,220.3,10_12_00:04:24,5.8,1
56,-356.57202,115.19493,3.016294,17.244947,7.7771287,12.940975,12.652607,13.252892,-3.672032,4.690744,-1.3635795,-2.0396926,-3.7719152,174,146,189,10_12_00:04:24,5.9,1
57,-354.76538,112.650665,-1.1101651,20.886753,13.305416,13.76008,1.7810689,2.8877583,-5.3795376,10.695868,3.4589057,7.1658278,-1.9219171,177,148,221.2,10_12_00:04:24,6,1
58,-168.11595,86.32408,-21.794827,-10.212695,8.316869,3.468873,2.265685,15.02089,-1.533905,4.054119,2.251558,1.6533992,-4.0447025,179,151,227.7,10_12_00:04:24,6.1,1
59,-375.452,126.32882,10.816084,12.203785,15.638649,11.034632,13.811129,2.7781255,-2.110506,8.825854,-1.4146688,-3.7343183,-8.248245,3,3,50.6,10_12_00:05:00,0.1,0
60,-375.81943,124.91725,4.6510897,13.0560665,10.735635,4.201806,4.7588186,13.701199,-5.2848964,0.6794369,0.5085022,-0.18901551,-6.5364714,6,6,23.3,10_12_00:05:00,0.2,0
61,-374.7551,127.70555,11.614895,17.954714,17.312681,9.182598,6.6963377,7.647004,-4.206775,4.0409355,-2.1509128,-1.2028991,-8.00303,9,8,24.8,10_12_00:05:00,0.3,0
62,-379.40573,128.38367,9.820105,14.190195,6.8359327,0.3072374,5.1007113,10.792173,-0.25908926,2.2907622,-6.84994,0.38272864,-2.3358502,12,11,14.7,10_12_00:05:00,0.4,0
63,-376.1194,121.1785,0.8974211,12.310295,17.295155,11.123076,5.5638776,6.1351047,-3.0237255,1.6825778,-0.7457341,3.1485968,1.9806671,15,13,60.4,10_12_00:05:00,0.5,0
64,-361.83588,127.70831,5.9589543,15.128809,9.510496,1.6926565,-1.8568819,6.096264,-5.905857,0.098306626,0.058618784,5.2083006,-2.9461894,18,16,42.7,10_12_00:05:00,0.6,0
65,-373.02722,124.00169,5.9452662,13.6990795,12.155764,11.83905,5.438212,8.566316,-5.579582,0.06979379,-1.2875984,1.5131924,-1.9871057,21,18,48.2,10_12_00:05:00,0.7,0
66,-366.0203,126.74452,3.8331058,15.03767,10.471653,1.1942956,3.8308616,11.36454,-1.2033448,3.623135,-0.7085701,3.2255507,-0.10657185,24,21,44.3,10_12_00:05:00,0.8,0
67,-365.00262,122.95174,2.656681,12.99775,13.662392,11.648848,10.200441,8.924744,-5.5049925,3.083098,-4.683838,-0.5645415,-1.6733874,27,23,9.5,10_12_00:05:00,0.9,0
68,-366.9568,128.84032,11.564526,13.526027,6.5227857,9.589443,1.8845236,10.360848,-0.7236119,3.06744,-1.0379663,2.3789396,-1.8354359,30,26,57.1,10_12_00:05:00,1,0
69,-368.30353,125.39638,7.3441844,19.611364,16.541883,9.941679,1.5982006,9.20801,-5.6133513,-1.5628515,-7.91567,0.19283676,-4.371111,33,28,48.4,10_12_00:05:00,1.1,0
70,-365.16324,121.351616,15.776162,23.423622,10.40367,4.3280225,1.8547496,8.67391,-5.663657,-0.8898611,-9.863972,-2.0184064,-5.9623494,36,31,26.2,10_12_00:05:00,1.2,0
71,-370.1845,124.90489,8.640239,19.755882,13.228386,4.6683407,9.832134,15.837766,-2.4729352,1.5536506,-2.0924122,-2.389062,-2.9377472,39,33,36,10_12_00:05:00,1.3,0
72,-369.84412,125.36174,9.887466,20.705,12.39769,6.9080005,1.2244515,9.651001,-5.539131,-6.0970726,-3.2298284,2.232711,-0.469035,42,36,48.2,10_12_00:05:00,1.4,0
73,-368.31464,121.07933,4.2148504,16.857956,11.093189,7.8209567,1.1708248,11.185243,0.37919497,9.705027,1.7755306,5.595489,0.61428535,45,38,52,10_12_00:05:00,1.5,0
74,-362.79312,125.8732,6.1873426,19.175709,5.588603,4.383202,3.1996493,13.147266,0.52672994,-2.1301765,-9.556928,-3.8783817,-3.3594284,48,41,43.9,10_12_00:05:00,1.6,0
75,-369.7981,121.383484,9.82056,19.664896,12.055761,4.7268844,3.409292,12.265043,-2.059047,1.4443035,-9.644838,-1.2257885,-1.5919642,51,43,56,10_12_00:05:00,1.7,0
