id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
10,-452.64413,84.726875,-23.09309,40.903893,18.25827,7.309928,3.5265732,5.5328097,12.180666,11.987188,-13.334362,-2.7203183,6.605714,31,26,132.1,05_21_02:05:52,1.1,0
11,-453.99188,86.75232,-35.187775,40.24507,22.843472,4.6160817,-6.3132505,8.800023,14.320068,21.773869,-4.9335437,-6.276929,1.4212905,34,29,52.9,05_21_02:05:52,1.2,0
12,-470.41306,88.41048,-28.146255,40.89261,15.905123,1.5926608,-5.044818,8.419276,12.154089,17.14574,-1.8562922,-14.168251,-8.996393,37,31,65,05_21_02:05:52,1.3,0
13,-461.48886,100.18367,-22.18694,39.54979,11.824853,6.5360746,-2.2581189,5.0856442,0.0038889647,7.772292,4.2899933,0.2671159,-6.368801,40,34,21.7,05_21_02:05:52,1.4,0
14,-464.95914,95.854385,-36.65902,34.656654,16.804857,4.0665526,3.1839862,7.341515,-2.320507,14.178358,3.8825889,-9.516901,-10.612282,43,36,30.9,05_21_02:05:52,1.5,0
15,-462.16376,94.56802,-34.90323,40.4681,12.452304,3.5774515,1.7533622,0.71572554,-4.0253735,13.684626,5.1043634,-11.022274,-19.849375,46,39,70.8,05_21_02:05:52,1.6,0
16,-489.01044,105.29524,-25.08456,31.219885,14.717354,0.30849457,1.3730894,1.9291267,2.430229,6.3510866,2.4084613,-5.064945,-6.9107084,49,41,98.2,05_21_02:05:52,1.7,0
17,-465.9503,96.351585,-35.90289,39.674805,15.53516,-3.1963568,-3.9518461,6.7271233,-0.42827833,11.227662,3.801834,3.0258548,-8.229896,52,44,19,05_21_02:05:52,1.8,0
18,-477.67996,84.95578,-35.365807,35.59922,9.95858,-4.831401,2.8906302,17.252237,-8.441324,-3.8158178,2.1415644,10.690293,-8.157275,55,46,37.5,05_21_02:05:52,1.9,0
19,-494.2703,104.82669,-24.817265,27.969208,18.064316,3.510257,-0.20135741,17.421818,8.764875,-6.4197354,-5.7861633,7.374914,-4.2985945,58,49,135,05_21_02:05:52,2,0
20,-468.28824,96.71811,-42.13839,34.060356,15.621548,0.19134283,0.26935416,16.509846,-2.574328,-3.0946968,5.0313044,16.703745,-2.9481053,61,51,62.6,05_21_02:05:52,2.1,0
21,-494.68893,100.12147,-25.3101,34.398857,16.363392,2.5441313,-0.21475707,17.55323,1.6962552,-8.000358,0.8924849,13.117594,-4.1665115,64,54,40.3,05_21_02:05:52,2.2,0
22,-484.8244,102.019135,-28.688034,28.435646,14.700691,2.4905412,2.6971805,19.95221,1.6918138,-2.0699704,6.8976293,13.130587,-7.5494747,67,56,42,05_21_02:05:52,2.3,0
23,-497.25168,101.2009,-23.732004,31.029354,13.74671,8.15904,1.0423402,8.626712,2.5742502,-6.4167767,0.44762275,13.688456,-10.899973,70,59,52.5,05_21_02:05:52,2.4,0
24,-493.0111,101.809105,-23.679573,30.40784,8.456968,-0.6297323,-1.4716284,14.147686,3.375122,-2.8075352,8.067678,13.925082,-9.367011,73,61,15.9,05_21_02:05:52,2.5,0
25,-490.64536,102.62837,-23.932129,24.846668,8.530754,1.4523716,-1.8936256,19.015198,5.390862,-2.8634899,4.6914268,13.954893,-11.394649,76,64,52,05_21_02:05:52,2.6,0
26,-481.06522,103.7128,-36.798477,29.690353,19.96857,3.2305188,-4.547637,9.94336,1.1179216,-4.459694,5.055982,15.298468,-14.4724655,79,66,21.7,05_21_02:05:52,2.7,0
27,-482.29663,103.793594,-34.969513,26.374565,11.399855,2.5015707,2.8385339,14.594954,-1.6306603,-0.60185915,1.1777998,7.3487616,-13.161059,82,69,40.3,05_21_02:05:52,2.8,0
28,-495.54944,97.63169,-25.806576,27.617046,13.288114,5.2287507,-3.3100843,11.935106,1.6936623,-2.824384,5.77046,13.9340725,-8.596861,85,71,54.1,05_21_02:05:52,2.9,0
29,-485.1132,100.80049,-30.480074,36.69816,18.715412,-0.8220892,-0.7465577,15.271889,-0.6240897,-3.9277024,1.8856999,16.440933,-8.31395,88,74,40.3,05_21_02:05:52,3,0
30,-477.12643,102.125656,-31.906792,29.211008,9.825964,2.5221868,2.8602083,12.445015,-3.0672705,-4.2385516,4.7928567,11.546257,-12.413372,91,76,41.8,05_21_02:05:52,3.1,0
31,-491.91223,97.65732,-30.171345,29.1847,11.182891,5.643648,0.81438076,10.172075,-8.860762,-5.2612443,5.671442,15.593098,-8.921324,94,79,48.2,05_21_02:05:52,3.2,0
32,-488.9571,101.9178,-30.625572,29.407333,11.186504,5.8316445,-3.0134642,7.1567774,-1.967823,1.2019563,7.1584525,12.760164,-11.805056,97,81,75.6,05_21_02:05:52,3.3,0
33,-506.46884,102.981415,-17.283348,30.990936,10.396254,2.1417189,4.5083046,16.493822,1.696881,6.2493353,4.1674585,7.622808,-8.0810585,100,84,61,05_21_02:05:52,3.4,0
34,-489.9253,102.91492,-30.625034,27.132431,12.490975,1.4908217,3.699095,17.103445,-4.3337584,-4.131784,1.4692423,10.958385,-12.890057,103,86,12.7,05_21_02:05:52,3.5,0
35,-506.44055,98.941666,-18.279234,24.971533,5.9350276,3.1341124,3.8236253,15.054689,-3.735119,-1.8736155,0.09257907,11.487127,-1.377872,106,89,74.8,05_21_02:05:52,3.6,0
36,-488.3955,96.62831,-29.31076,33.41415,10.665779,2.3925345,3.844161,11.8636,-4.87731,-2.1447277,5.828986,10.348748,-5.5276937,109,91,68.5,05_21_02:05:52,3.7,0
37,-488.69196,91.035675,-38.271683,26.947329,7.5155916,-0.26005393,4.348707,24.242632,0.6560199,-0.56451774,2.9498339,7.129858,-10.275579,112,94,93.2,05_21_02:05:52,3.8,0
38,-490.90646,96.431854,-36.414417,29.8958,6.2296844,1.0156374,8.336941,19.068047,-3.2558627,-1.6670502,2.9773266,10.418671,-6.474551,115,96,40.3,05_21_02:05:52,3.9,0
39,-490.9324,94.02414,-26.085077,33.87077,12.300854,-3.7522206,-1.5559826,25.451172,-6.740634,-3.7240162,0.070854306,7.435478,-3.2299266,118,99,48.8,05_21_02:05:52,4,0
40,-489.42203,89.37033,-35.696205,35.93622,16.958237,-5.8297415,-1.0122105,26.235031,-1.8273523,-4.063594,3.5023994,10.482213,-5.1192927,121,101,15.3,05_21_02:05:52,4.1,0
41,-474.61453,92.9476,-48.839264,35.120956,19.740913,-5.351223,-4.12015,29.811039,-4.4340143,-9.256841,0.9216975,10.054216,-4.583261,124,104,9.5,05_21_02:05:52,4.2,0
42,-489.9196,92.00188,-26.050716,35.56829,14.331177,-4.663868,-3.61334,18.698187,-4.9354334,-3.1014755,0.11085485,14.999597,-6.8458114,127,106,48.2,05_21_02:05:52,4.3,0
43,-482.84082,87.97903,-37.763996,35.690186,24.065441,0.28453386,-1.7707567,22.024113,-3.7979712,-1.3417802,5.470783,8.62821,-10.647875,130,109,93.5,05_21_02:05:52,4.4,0
44,-477.38983,91.033455,-38.88708,36.75512,17.584078,-1.8515612,0.40140438,27.648222,-6.1318974,-4.039664,5.7415233,11.205603,-5.784953,133,111,40.1,05_21_02:05:52,4.5,0
45,-487.03207,94.11732,-29.068657,31.585724,17.333138,-2.770463,-0.5311196,24.18618,-3.9496045,-0.87544274,3.368307,11.724696,-4.018569,136,114,99.2,05_21_02:05:52,4.6,0
46,-485.47693,95.00778,-32.360645,34.015434,19.269447,-3.319836,4.8319626,21.756195,-7.677637,-3.8756251,6.3330154,6.2595453,-9.516377,139,116,69.3,05_21_02:05:52,4.7,0
47,-484.24713,92.63791,-33.542152,30.264679,12.048705,-1.7476823,1.3585014,23.533806,-6.2072763,-3.99327,1.4125972,9.7652,-0.9338302,142,119,74.7,05_21_02:05:52,4.8,0
48,-480.83218,92.2003,-38.68775,31.625866,15.679974,0.8002956,4.425552,24.40178,-4.7620354,-3.2532287,2.6854806,7.774535,-6.0542126,145,121,32.6,05_21_02:05:52,4.9,0
49,-482.64484,91.97911,-37.91076,41.155506,22.967106,-3.7591813,-0.040537715,27.161373,-1.1328279,-7.509445,0.74027807,12.559547,-6.6509304,148,124,55.5,05_21_02:05:52,5,0
50,-464.2863,87.20128,-51.751095,34.602757,13.638099,-5.9383917,2.4782333,34.554478,-6.8973145,-12.034858,1.9976149,10.32295,-5.401618,151,126,54.1,05_21_02:05:52,5.1,0
51,-482.64682,92.35627,-37.675327,33.170483,11.369252,-0.69506216,1.2938066,19.724573,-7.0737495,-6.3777294,-1.294914,11.473985,-3.7118244,154,129,45.5,05_21_02:05:52,5.2,0
52,-472.79193,91.69579,-45.248318,36.896812,21.347332,-4.831367,-2.4090464,27.026861,2.1966283,-4.765958,0.5572464,11.424931,-7.572534,157,131,56.7,05_21_02:05:52,5.3,0
53,-491.02307,104.40629,-25.11073,23.262955,3.2597153,4.805929,6.255583,16.621927,-7.132303,-3.876975,9.992714,15.211181,-8.486796,160,134,94,05_21_02:05:52,5.4,0
54,-428.89993,69.22922,-30.088352,37.34824,1.4704322,3.3040352,-0.7111764,12.718213,-10.178462,-4.3574095,3.078623,10.703939,-5.184426,163,136,336.3,05_21_02:05:52,5.5,0
55,-462.19354,92.16493,-42.0953,32.7575,17.646221,4.5609536,-3.0790782,17.62274,-6.6781,-3.2150836,-4.36211,6.5389543,-7.016368,166,139,228.2,05_21_02:05:52,5.6,1
56,-479.88632,89.66066,-26.093304,36.275276,8.472361,2.1407564,2.3045335,11.470644,-6.363863,-2.0624716,11.917774,13.454352,-12.117632,169,141,300.2,05_21_02:05:52,5.7,1
57,-360.89716,142.37256,-10.895324,18.782072,14.567653,10.182127,-19.47551,3.0836039,-8.298382,-1.0516312,-3.2737758,-1.137688,-7.297893,172,144,306.8,05_21_02:05:52,5.8,1
58,-238.10907,123.189255,-24.158186,-6.668387,-10.652854,-5.7568555,-8.333706,10.5477915,-6.488407,3.0782182,-10.274401,0.6374279,-7.42664,175,146,334.5,05_21_02:05:52,5.9,1
59,-431.3872,125.91055,-16.467491,17.670898,0.91188574,1.9955575,-12.206234,7.725045,-6.6557503,-0.38758332,-7.303231,4.2038674,-5.8459334,178,149,334.5,05_21_02:05:52,6,1
60,-603.97296,117.14115,-0.40432942,17.474064,11.058768,3.1586227,3.915893,8.323781,-5.324357,-2.9302619,-7.7850695,2.7046113,1.058073,4,3,45.2,05_21_02:06:23,0.1,0
61,-606.592,118.827705,1.1846461,10.571072,2.9507556,-5.5120974,-0.69218254,11.504389,-3.516636,2.2328198,2.137128,4.348543,-5.2713027,7,6,40.3,05_21_02:06:23,0.2,0
62,-602.0848,118.29332,-3.0286574,11.198476,4.0649605,2.0232482,2.2733476,6.63698,-3.1366374,1.3968269,-0.608447,2.4725797,-4.4007397,10,8,17.5,05_21_02:06:23,0.3,0
63,-598.0607,124.08981,4.9943237,13.370794,4.7050877,-0.6693625,0.31985617,4.6654606,-4.41654,-2.7787952,-1.1650137,10.06032,-2.4078164,13,11,13.4,05_21_02:06:23,0.4,0
64,-598.8473,124.70775,4.8802147,14.792253,1.1445199,-0.49539453,6.612611,10.029774,1.6836877,-2.2270675,-7.163981,2.680371,3.997374,16,13,57.3,05_21_02:06:23,0.5,0
65,-578.7839,121.777115,-7.3169203,30.844156,12.069358,-4.165594,0.20814605,4.7734222,-0.15186617,2.8215895,-7.55037,-0.21234882,-0.41147637,19,16,57.3,05_21_02:06:23,0.6,0
66,-543.1446,113.55914,-25.94857,40.62942,11.46373,-2.04966,6.6687207,6.459271,-1.884785,3.37508,0.8552426,0.30007088,-1.1535909,22,18,46.5,05_21_02:06:23,0.7,0
67,-521.2068,98.54637,-43.046577,42.657547,12.354359,-4.4565525,4.821316,6.0915623,0.8373393,10.932476,-10.190686,-0.21273112,10.438075,25,21,78.1,05_21_02:06:23,0.8,0
68,-524.588,96.13527,-30.663008,46.024292,10.818808,-4.425021,6.0917234,20.930845,-4.4382906,-8.731271,0.5347388,3.9479144,-0.4613232,28,23,18,05_21_02:06:23,0.9,0
69,-528.19836,97.67529,-29.581882,40.2628,14.997686,1.8031497,1.9893594,15.423908,-3.740696,-3.703156,1.970078,7.5984735,-3.796675,31,26,163.5,05_21_02:06:23,1,0
70,-523.2128,100.676575,-35.556427,37.21422,15.325558,0.28995287,3.6818678,17.496122,-3.0460598,-0.50488895,4.8719954,7.5829415,-7.9972887,34,28,40.5,05_21_02:06:23,1.1,0
71,-535.6352,95.95349,-35.186924,35.862244,17.331432,-1.1240351,-2.4684248,10.029818,2.0575628,-4.8372703,-2.2822428,5.9438343,-4.4210687,37,31,121.6,05_21_02:06:23,1.2,0
72,-536.4985,102.4052,-31.97661,32.84026,14.896104,-3.0661795,0.036388904,15.05676,9.442497,-0.28792685,-5.4006643,5.8171425,-1.4215248,39,33,85.1,05_21_02:06:23,1.3,0
73,-541.8158,101.2655,-27.075035,39.123184,14.342504,-1.0298443,-1.5695701,11.633535,5.92795,0.74198085,-3.7284436,3.9196315,-0.23551895,43,36,103.9,05_21_02:06:23,1.4,0
74,-544.7954,95.969955,-27.856209,33.099163,10.391875,-2.9926991,0.38586769,18.587143,16.051235,5.5662527,-11.16423,-1.387658,-1.9124788,46,38,51.3,05_21_02:06:23,1.5,0
75,-546.34906,96.082794,-33.716095,35.04758,13.588842,2.323503,-8.85862,3.637557,11.259914,6.95,-3.6266212,9.534629,4.889852,49,41,19.5,05_21_02:06:23,1.6,0
76,-543.12256,97.38162,-27.764912,35.435455,9.643322,0.42505866,-2.2627401,8.936177,5.849314,10.760347,4.5897474,-0.009622991,-4.8948374,51,43,57.9,05_21_02:06:23,1.7,0
77,-537.14056,99.582,-29.686546,38.493584,19.652786,3.5319505,2.12543,6.6851797,-4.8578353,10.769089,9.4562025,-0.48921502,-6.9828815,55,46,29.7,05_21_02:06:23,1.8,0
78,-537.94226,91.36688,-32.703606,39.165073,19.721806,6.36613,0.54705334,6.857506,1.4981427,14.127478,10.3362,-5.6873684,-2.9987168,58,48,76.1,05_21_02:06:23,1.9,0
79,-528.37506,90.7074,-42.97162,38.089924,20.752563,5.8674035,3.560992,9.950481,-6.5599637,12.5174465,9.082081,-5.0740156,-4.335905,61,51,43.5,05_21_02:06:23,2,0
80,-526.62476,95.84224,-35.54951,36.593826,16.513157,3.9451234,-2.227602,5.585945,-4.998643,13.941151,11.291975,-1.9310002,-7.241962,64,53,119.8,05_21_02:06:23,2.1,0
81,-523.5365,95.02128,-38.37049,34.594734,15.627742,4.5923405,0.92629194,11.356474,1.6812176,10.163428,1.2633626,-12.79952,-7.0216184,67,56,51.3,05_21_02:06:23,2.2,0
82,-520.40674,97.42534,-28.79161,37.094315,18.657856,3.7859309,-4.9854307,7.6665273,4.4857435,12.841911,5.1472893,-10.2326355,-4.6780634,69,58,108.6,05_21_02:06:23,2.3,0
83,-527.16486,92.15846,-30.283339,36.880646,14.800536,7.3184037,1.9572251,12.345926,8.388476,23.55292,2.5296855,-4.282424,0.31053314,72,61,57.1,05_21_02:06:23,2.4,0
84,-514.7494,93.08736,-36.982063,37.81752,20.1115,8.151981,0.8952756,9.846792,7.9816546,10.052044,-1.2448871,0.824671,3.1306682,75,63,116.2,05_21_02:06:23,2.5,0
85,-521.0104,94.67038,-30.833794,39.234055,19.805267,1.7776386,-4.1173005,15.031333,17.917274,6.671628,-13.646652,2.9846616,3.5528684,79,66,69.7,05_21_02:06:23,2.6,0
86,-523.6735,89.267715,-27.50592,41.224472,10.92144,6.033189,0.25709075,11.847132,6.73153,5.283843,-11.571314,4.768629,6.579238,82,68,131.5,05_21_02:06:23,2.7,0
87,-515.1734,96.78282,-25.913963,40.394817,14.4179535,-3.0593393,1.4529195,20.831932,10.645027,3.6006608,-11.138342,7.0910068,5.2169952,85,71,76.6,05_21_02:06:23,2.8,0
88,-508.87994,92.37546,-34.82328,37.386135,13.155955,-3.4931393,-1.3007439,12.971486,13.513062,14.652979,-8.818242,5.652397,0.53159547,88,73,150.5,05_21_02:06:23,2.9,0
89,-513.80255,95.274315,-25.551395,33.49922,13.88485,3.0857491,-1.3027759,15.860077,12.631176,9.803374,-11.663379,0.0129265785,-0.22772089,91,76,98.4,05_21_02:06:23,3,0
90,-501.34076,97.679,-30.043842,45.88021,15.191433,1.1037787,7.125983,12.948002,4.3365026,15.067329,-3.6958086,-6.5463037,-4.133958,94,78,60.8,05_21_02:06:23,3.1,0
91,-501.2682,100.83057,-31.705654,37.607067,11.226293,4.455973,7.674412,14.826371,-5.485379,11.700413,6.087917,-1.8883822,-3.5430393,97,81,93.9,05_21_02:06:23,3.2,0
92,-505.72992,95.99945,-29.017578,40.067806,16.110317,2.0606914,5.17835,20.566116,2.9108186,10.682716,-1.2039526,-3.3092835,2.4394305,100,83,96.9,05_21_02:06:23,3.3,0
93,-503.3183,96.03859,-36.378265,48.24031,18.634161,0.3468927,6.8443975,22.347717,10.340381,11.810118,-5.4586267,-2.7739663,3.0067189,103,86,109,05_21_02:06:23,3.4,0
94,-513.76624,90.061676,-28.349884,46.053646,25.29364,4.5354486,-8.041611,12.026709,13.398989,18.172398,-2.2602015,-0.37870952,7.9522347,106,88,19.9,05_21_02:06:23,3.5,0
95,-520.45685,82.26169,-35.25344,37.354134,15.485255,2.3123946,-4.5002785,13.933595,12.407805,15.242726,-7.6854706,8.914497,9.098196,109,91,89.2,05_21_02:06:23,3.6,0
96,-521.7198,96.27286,-27.912434,41.010376,10.8431425,6.723354,0.6423251,17.303823,15.565648,17.230703,-4.8518186,3.8656874,4.6212564,112,93,112.9,05_21_02:06:23,3.7,0
97,-523.27515,95.34558,-26.703497,41.505165,22.596159,11.887394,-3.7451425,7.6299934,6.4294295,9.318434,-11.381466,7.9539995,12.169193,114,96,96.9,05_21_02:06:23,3.8,0
98,-538.23694,90.61751,-25.857082,38.626064,10.689663,7.7444,3.1733239,8.4315605,6.491026,9.606495,-8.749176,1.4083278,3.7106137,117,98,81.8,05_21_02:06:23,3.9,0
99,-527.6501,88.32117,-31.98381,37.712605,17.904028,9.07023,1.9456824,6.9247646,-3.143599,16.378899,-1.8084974,-2.608766,4.201992,120,101,45.2,05_21_02:06:23,4,0
100,-527.9572,92.393265,-35.307724,37.800102,17.087902,2.6428485,3.5632393,11.5847225,-0.56050736,8.118016,-0.22688824,-2.4367337,-4.245517,123,103,34.5,05_21_02:06:23,4.1,0
101,-538.54047,98.5097,-31.985968,38.16185,10.436117,1.6664486,1.6128901,6.3053975,-4.913951,10.895306,3.9400206,-2.3006268,-9.230301,126,106,71.8,05_21_02:06:23,4.2,0
102,-539.2607,99.79582,-35.398407,35.056805,13.227882,7.807024,3.0315032,6.052332,-4.4284544,10.866875,3.1002517,-4.586935,-8.496174,130,108,45.7,05_21_02:06:23,4.3,0
103,-534.5418,97.232864,-39.47702,34.254555,16.38498,5.4184365,-0.58060074,5.953738,-1.012739,12.379429,2.0100632,-4.8008213,-8.757018,132,111,82.9,05_21_02:06:23,4.4,0
104,-530.438,96.56867,-41.23047,29.885754,14.660526,7.1577463,-1.7183287,4.6092625,-4.5505967,11.073084,3.1478739,-4.0531354,-7.2083244,136,113,125.6,05_21_02:06:23,4.5,0
105,-541.4586,97.322296,-35.047832,33.271572,25.64776,10.506004,-1.3891637,5.7304,-1.6161966,7.414259,-1.0650407,2.4825854,-2.0192723,139,116,52.5,05_21_02:06:23,4.6,0
106,-529.74225,96.76805,-43.3309,30.515171,22.728233,4.2336044,-4.0044727,16.32521,-1.9213907,6.145728,-0.37163675,2.9552011,-4.801956,141,118,115.1,05_21_02:06:23,4.7,0
107,-553.14703,97.938034,-27.682587,34.055046,21.174177,3.538067,1.0409981,24.521656,2.2645864,-10.826466,-11.563904,0.2555354,-0.365008,145,121,118.2,05_21_02:06:23,4.8,0
108,-540.4806,96.56742,-34.30738,35.33032,18.115665,-1.6200202,1.9432604,24.516235,3.2549582,-0.58161926,-0.73774374,6.505245,-5.305068,147,123,135.3,05_21_02:06:23,4.9,0
109,-548.4102,101.57265,-28.082897,36.343945,21.313892,-6.7968388,-5.6518126,24.353678,6.89303,-5.523115,-7.9434137,7.976498,0.737893,150,126,135.3,05_21_02:06:23,5,0
110,-555.81506,111.35097,-17.82954,27.04981,10.256647,-0.21260267,1.55739,21.344372,8.783392,-3.167821,-6.214912,0.17350386,-5.4623213,153,128,35.5,05_21_02:06:23,5.1,0
111,-537.21326,99.0591,-30.207558,39.33218,19.466753,-8.400241,-6.308502,23.641987,-0.32276678,-2.0790668,0.47360343,7.4170265,-6.5006094,156,131,50.4,05_21_02:06:23,5.2,0
112,-527.76385,102.048035,-38.82361,32.502182,22.011826,2.9921741,-1.008302,17.996593,-5.5409575,-2.9321434,3.0806348,11.086512,-8.611414,159,133,91.6,05_21_02:06:23,5.3,0
113,-538.38617,98.93102,-32.918346,36.39923,18.428173,0.27690798,1.5252144,21.89272,-1.3110322,-1.3508046,-0.7098621,9.898935,-1.2976651,162,136,257.4,05_21_02:06:23,5.4,0
114,-488.6509,76.19464,-26.936628,30.129461,1.3327682,11.842077,-1.7764987,14.519532,-6.1923842,1.3826594,4.934845,5.005494,-8.64381,165,138,312.6,05_21_02:06:23,5.5,1
115,-531.2101,92.514114,-29.875553,31.528305,8.410912,0.42782676,3.424459,18.888807,-2.6814866,-5.7224054,-0.09239662,9.738101,-3.1979964,168,141,392.8,05_21_02:06:23,5.6,1
116,-537.36456,98.186264,-20.050995,37.08738,9.425326,13.615349,10.699126,6.637873,-9.642191,-6.5084286,-1.0848454,7.6450243,-7.624732,171,143,347.8,05_21_02:06:23,5.7,1
117,-509.02502,119.70946,-28.444557,25.086536,6.2810173,-0.18866867,-0.01164977,15.13146,-8.986379,-8.041708,5.3440905,9.081458,-6.757786,175,146,333.8,05_21_02:06:23,5.8,1
118,-232.34654,120.90787,-13.582537,-3.181304,-5.5711894,-8.953127,-14.483858,-3.7410245,-16.302221,2.81357,-7.0034733,-7.7287035,-12.774654,177,148,359,05_21_02:06:23,5.9,1
119,-562.72015,125.51816,7.7295895,15.080462,12.194467,3.425981,3.2785363,21.551937,1.450043,3.7951744,0.93371606,0.8570256,-5.085632,4,3,36.3,05_21_02:06:53,0.1,0
120,-572.3963,116.785835,6.000643,14.882425,6.1431127,5.4454765,3.1680646,12.72394,-0.510716,1.1500013,-3.691955,0.35824442,0.41191196,7,6,15.9,05_21_02:06:53,0.2,0
121,-572.56604,116.30719,-1.4492073,15.8969345,5.2676773,2.1861134,0.29291752,8.107815,-1.5053842,1.6321766,-1.2040312,10.066129,-1.1488223,10,8,40.1,05_21_02:06:53,0.3,0
122,-568.84906,118.73367,3.6118727,11.687233,2.6681697,0.29006207,3.9236138,11.710543,-1.2714732,-3.4584293,-6.4187336,-0.3862927,-6.6763988,13,11,33.2,05_21_02:06:53,0.4,0
123,-574.90656,116.67213,3.6245558,18.044067,13.175949,8.040246,6.332943,10.990509,3.0509086,4.0578575,-7.5321383,-3.3688743,-5.3483734,15,13,57.1,05_21_02:06:53,0.5,0
124,-553.6443,123.67888,-6.228562,21.679588,8.475962,-2.325853,-1.5837535,12.122674,1.0437218,5.247897,-6.3669443,-0.54425573,-1.2683163,18,16,32.3,05_21_02:06:53,0.6,0
125,-516.7959,116.52568,-21.447039,37.159225,16.451153,-4.464516,0.5534394,9.273581,-6.464574,2.5331078,2.4914916,4.9873137,-2.3627858,22,18,83.8,05_21_02:06:53,0.7,0
126,-493.55496,102.402214,-36.554207,46.77073,13.86188,-4.2676744,3.036013,6.9649706,0.49353445,10.328663,-12.5577965,-4.873923,-2.2545009,25,21,101,05_21_02:06:53,0.8,0
127,-485.8593,97.556,-36.781994,46.87921,12.118263,-3.343728,1.7604725,12.501436,-3.6391983,4.647105,-7.0498457,6.12953,2.1485715,28,23,17.5,05_21_02:06:53,0.9,0
128,-484.20673,89.645615,-43.095127,44.92981,14.56983,-6.460923,0.21496427,19.982944,-3.026453,2.7426167,-1.1111593,1.3709443,-3.5713964,31,26,119.7,05_21_02:06:53,1,0
129,-501.1904,96.58072,-24.082245,40.53275,20.767147,0.95188844,-3.5471973,14.269075,6.2399797,-2.8955574,-3.231088,5.971512,-1.608049,34,28,70.6,05_21_02:06:53,1.1,0
130,-514.9323,100.51326,-26.9931,29.527178,15.015642,8.392925,-3.9311743,9.187749,9.443757,2.051645,-11.0213375,6.9649477,3.3160372,37,31,76.3,05_21_02:06:53,1.2,0
131,-509.48978,97.413055,-31.8101,39.00876,14.288525,5.245763,2.4888778,11.463324,8.502069,3.098685,-15.655663,2.1970453,5.183943,40,33,30.9,05_21_02:06:53,1.3,0
132,-512.838,101.01305,-23.11145,38.503624,13.286907,5.080062,0.15858778,6.2958636,3.6347823,5.9533205,-7.3255644,2.482718,2.75914,43,36,49.2,05_21_02:06:53,1.4,0
133,-499.83264,92.41224,-36.90429,41.75312,14.533789,6.7568016,5.0871277,9.753862,-1.526546,5.2518296,3.628292,2.7885103,-4.062499,45,38,69.7,05_21_02:06:53,1.5,0
134,-503.09235,92.95734,-31.75616,40.385956,14.176416,3.542776,1.6249653,8.018443,-4.531474,7.813345,6.3129554,-3.863246,-4.9533815,49,41,41,05_21_02:06:53,1.6,0
135,-497.3526,94.879456,-32.95699,38.838287,15.6177845,3.4769099,5.540394,8.796302,-3.3627439,12.84498,5.925787,-9.471266,-11.210062,51,43,29.7,05_21_02:06:53,1.7,0
136,-490.66614,93.0671,-36.11863,34.87773,15.872846,1.1236398,4.5641146,9.663702,-6.2096653,12.301992,3.6237566,-10.948349,-9.155352,55,46,27.2,05_21_02:06:53,1.8,0
