id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
18,-366.7122,95.25801,-27.413336,42.836,10.721615,1.8487118,1.6258364,12.507847,2.7303467,13.154652,0.5142069,-4.0669847,-0.9965575,57,48,69.7,05_22_23:18:37,1.9,0
19,-359.43417,97.82533,-18.173477,38.722416,8.324373,1.6946753,1.1884992,11.920678,-3.7005465,14.70241,4.310738,-4.755726,-10.449248,60,51,80.7,05_22_23:18:37,2,0
20,-374.59317,95.08177,-27.11892,41.229507,17.926702,5.478323,1.6941247,11.326178,-10.800428,10.805562,-1.5037177,-4.3126903,-1.6262938,63,53,133,05_22_23:18:37,2.1,0
21,-376.95233,91.224686,-25.605556,44.864166,13.491025,10.937718,-0.030134708,10.210437,5.0974503,11.900002,-13.948425,-6.5025544,-0.9192126,66,56,52.9,05_22_23:18:37,2.2,0
22,-384.98657,91.99983,-25.921944,46.04152,10.261236,8.672343,0.80116975,13.582381,8.763659,9.259789,-5.949319,6.9994783,11.967518,69,58,38.7,05_22_23:18:37,2.3,0
23,-385.8087,92.0878,-16.605915,36.744213,10.412106,6.9873056,6.586781,6.5514507,11.862959,12.165546,-4.6285825,3.3161879,3.968885,72,61,75.3,05_22_23:18:37,2.4,0
24,-387.55392,81.20663,-26.071075,42.25686,6.9988737,5.815946,-2.0723722,3.3053164,14.68922,7.977517,-15.261946,2.850452,11.642647,75,63,94,05_22_23:18:37,2.5,0
25,-390.18332,96.219864,-20.040016,38.85826,5.645979,5.6651125,-3.3093286,-2.0997267,6.872905,14.655539,-13.475922,0.94190884,9.617048,78,66,145,05_22_23:18:37,2.6,0
26,-393.9687,74.695946,4.887907,24.339922,2.9200094,17.534819,-9.767259,9.635145,2.7060058,17.568,-4.0094,0.57115746,8.311474,81,68,118.5,05_22_23:18:37,2.7,0
27,-388.21835,75.752594,-11.484697,29.560719,16.910269,3.474379,-1.5549759,10.547866,8.004017,13.196081,-7.951991,-3.0026302,9.246586,84,71,60.8,05_22_23:18:37,2.8,0
28,-396.24756,79.02724,-10.281277,29.812378,9.574474,5.560527,-1.2231684,5.0827804,3.8416893,13.420742,-8.528844,-2.871002,8.263695,87,73,100.2,05_22_23:18:37,2.9,0
29,-391.1552,72.784515,-21.648804,32.909317,12.148742,7.374383,8.847445,9.671217,4.1312876,6.665845,-1.4113054,-0.25401866,-1.7637827,90,76,90.7,05_22_23:18:37,3,0
30,-395.7464,88.33395,-16.317703,23.344217,6.7356687,6.5465784,3.2224433,9.7723465,-0.6659884,6.40179,-4.1830196,-3.6546264,-0.51971567,93,78,127.5,05_22_23:18:37,3.1,0
31,-388.468,88.634094,-13.305589,35.58049,12.814228,5.910966,-12.3202095,1.8724418,-2.3002028,-0.67220783,-1.9369686,3.1602511,-3.2156467,96,81,109,05_22_23:18:37,3.2,0
32,-390.3212,93.14547,-30.195683,41.195324,13.35384,4.997968,-3.098287,6.459159,2.3634818,-0.8426931,-2.867408,-5.9218273,-0.98726046,99,83,95.5,05_22_23:18:37,3.3,0
33,-392.6269,93.43495,-4.6531734,26.270813,16.376312,4.71084,-4.7038984,4.862201,1.1679978,-5.793742,-13.361315,-2.1185644,-4.2987833,102,86,96.2,05_22_23:18:37,3.4,0
34,-376.4806,81.014595,-5.3387213,26.882565,19.987343,-2.5397768,-18.108677,14.259943,-0.9063342,1.9873686,-13.488176,3.1518168,-1.6317922,105,88,101.7,05_22_23:18:37,3.5,0
35,-388.83536,94.228165,-16.684341,27.835697,10.442639,-3.5724368,-4.7043877,18.627844,2.6292927,-3.4896677,-8.205876,2.4745703,-4.1450615,108,91,76.6,05_22_23:18:37,3.6,0
36,-401.84302,84.77997,-11.842098,29.51677,10.2269535,-2.946669,3.2188225,22.697079,3.9196093,-5.1412697,-4.149611,1.6800027,-4.857177,111,93,83.9,05_22_23:18:37,3.7,0
37,-401.08844,82.21419,-17.00172,28.787952,8.650381,-14.3799305,-1.5865982,24.8432,10.254482,-5.2701564,-0.8484304,6.3551183,0.5443567,114,96,65.1,05_22_23:18:37,3.8,0
38,-400.90268,71.28146,-6.1326995,18.625416,14.630783,-9.342913,-2.4325352,26.349487,9.5395775,-4.7794447,-5.174707,4.052069,-2.5449905,117,98,82.5,05_22_23:18:37,3.9,0
39,-383.07553,66.85861,-11.538422,18.126204,16.831371,-9.320359,-4.1420493,28.038155,2.8579707,-2.640244,-0.8691845,8.868696,-3.3331077,120,101,19.9,05_22_23:18:37,4,0
40,-406.91785,80.86642,-17.344372,29.365883,4.562955,-6.4802556,-5.6151924,22.748196,1.9324447,-0.119934976,-0.12649083,7.0934467,-0.9752733,123,103,42.3,05_22_23:18:37,4.1,0
41,-396.49597,89.46952,-12.086759,37.38177,5.294637,-7.099288,-11.888132,19.14522,-9.552301,-12.437835,0.07600996,8.2473955,2.4708686,126,106,28.5,05_22_23:18:37,4.2,0
42,-388.84518,106.461555,-5.8133497,30.025627,2.85188,-4.946476,-4.477239,17.232277,-15.453907,-11.797992,-3.0522509,6.8978243,3.8935513,129,108,62,05_22_23:18:37,4.3,0
43,-359.00287,120.983215,-20.079412,9.362674,-12.8431015,-9.690058,-4.5195374,10.407396,-12.1954,-0.7332973,12.252581,18.004902,0.40077436,132,111,23.3,05_22_23:18:37,4.4,0
44,-374.6202,123.04898,-6.8852286,15.287434,-4.341706,-11.620148,-13.108516,6.47707,-9.476803,-5.414233,9.085569,13.074457,-9.426287,135,113,77.2,05_22_23:18:37,4.5,0
45,-398.41,88.82303,-12.4984,33.504486,8.299167,-2.5107484,0.6352552,18.243244,-1.520935,-2.363822,5.9575243,-1.3749869,-10.240093,138,116,35.3,05_22_23:18:37,4.6,0
46,-383.20544,91.58917,-12.676975,26.647305,15.570932,-10.200089,-6.174231,13.989747,-14.16077,-4.8393784,-1.8479236,3.7871687,-9.057005,141,118,146.9,05_22_23:18:37,4.7,0
47,-388.25186,106.399185,-18.385546,26.18623,8.052427,-8.69836,-8.187613,-1.650125,-0.25745493,2.3126235,5.6759496,-2.335181,-11.856682,144,121,91,05_22_23:18:37,4.8,0
48,-437.02444,115.00859,8.940126,21.966105,4.520991,-2.9181693,0.90156,6.337512,-0.103724614,1.9301223,0.27409503,-2.450178,-6.629031,147,123,200.2,05_22_23:18:37,4.9,0
49,-443.97977,106.655945,6.0852776,25.648794,2.038433,5.884951,0.8827882,9.15083,2.7536063,-0.3215761,-0.5458331,-10.86908,-15.043917,150,126,111.1,05_22_23:18:37,5,0
50,-459.4112,108.2884,9.407616,18.912712,9.392193,14.483839,2.8609467,6.626881,4.4178333,3.7993312,-8.13603,-2.066954,-5.756634,153,128,129.8,05_22_23:18:37,5.1,0
51,-437.6656,117.74596,11.333092,14.872452,-0.020743608,7.3520045,2.3436606,4.2846527,1.6863501,9.043457,1.1490881,1.7476242,-6.3067284,156,131,35.5,05_22_23:18:37,5.2,0
52,-456.7527,118.49722,3.7307293,9.401787,-0.45616573,4.826786,4.747188,6.3547516,-3.0864773,6.855281,-0.776256,-4.3264585,-10.22287,159,133,84.4,05_22_23:18:37,5.3,0
53,-439.01413,101.367966,6.846253,0.86040354,-2.05122,13.09012,8.224794,1.2416699,2.854879,5.7828617,-0.108976245,-3.3125124,-5.9861155,162,136,63.9,05_22_23:18:37,5.4,0
54,-445.6702,111.926125,-5.195798,12.616842,-5.268801,5.4245586,6.148859,11.210706,-0.60226125,-0.1911384,-1.8709731,1.4958773,-8.970648,165,138,82,05_22_23:18:37,5.5,1
55,-390.31598,58.69416,0.8464807,29.56211,-0.64470136,7.10369,6.6348877,0.66591525,0.53652596,4.887701,-2.9000514,-0.32485557,-12.414812,168,141,34.5,05_22_23:18:37,5.6,1
56,-426.88144,95.99362,2.8845263,22.242859,8.214561,0.9093609,2.587247,20.700798,1.9891248,2.1590638,2.3965468,1.2037116,-6.769902,171,143,45.3,05_22_23:18:37,5.7,1
57,-421.95715,80.62156,-14.339131,24.0247,0.5280008,10.558634,14.663599,15.528997,-8.199375,0.19334304,1.5687046,15.609309,-2.4612172,174,146,65.1,05_22_23:18:37,5.8,1
58,-447.9006,109.68023,2.4558437,18.477156,6.562903,3.7956743,1.6111889,9.208042,-0.18045878,3.365116,-0.5277106,2.0627732,-1.9351664,177,148,68.1,05_22_23:18:37,5.9,1
59,-530.59717,109.06738,6.4797297,5.9435115,8.552628,11.449704,0.026380315,-5.638462,-5.650771,2.967211,-2.1964407,4.0174475,-8.76974,1,1,52.9,05_22_23:19:07,0,0
60,-526.88983,121.744,4.151183,7.1635838,6.5884514,14.984689,5.746258,-9.836336,-10.060802,-0.69841075,-0.7292037,6.340266,-16.612503,3,3,15.9,05_22_23:19:07,0.1,0
61,-522.50574,123.57402,-1.1159486,2.6382613,2.3213143,5.376601,11.101671,-3.7029123,0.20099616,4.6403418,2.812094,13.241468,-15.97513,7,6,57,05_22_23:19:07,0.2,0
62,-518.8901,107.40041,6.420289,12.473492,9.258533,11.750435,5.4566355,-3.05682,-5.038128,-2.3481836,-5.548788,3.243176,-12.202566,10,8,43.9,05_22_23:19:07,0.3,0
63,-534.7276,116.31888,-3.623471,11.552135,11.333813,3.742567,7.7456775,1.102844,0.06614196,4.0317984,3.3741355,2.51782,-13.642183,12,11,84.7,05_22_23:19:07,0.4,0
64,-523.95233,117.51143,-19.5138,16.858734,17.303207,-5.4054947,7.0740166,10.386412,-7.4315805,-1.369914,3.8550081,0.087943375,-14.494658,15,13,55.2,05_22_23:19:07,0.5,0
65,-492.95493,93.3533,-22.109234,31.475351,20.075329,0.05614102,9.1221695,11.992842,1.9892478,8.778472,3.6441917,-1.5067656,-17.187927,18,16,68.4,05_22_23:19:07,0.6,0
66,-481.19922,95.15416,-33.807423,35.356003,23.126383,2.455316,0.81228375,15.324194,1.8410425,-0.01652658,2.03624,6.853011,-7.3694305,22,18,44.5,05_22_23:19:07,0.7,0
67,-499.02032,92.4317,-22.945202,38.97693,25.819183,0.58980745,3.5513496,8.535995,-2.9243069,11.347765,11.053671,-0.06481449,-12.6766815,25,21,69.7,05_22_23:19:07,0.8,0
68,-487.6768,84.97444,-28.138313,33.781273,18.420067,-0.5697508,-0.46256346,11.148206,-4.028797,5.4305625,-2.790188,-0.66280794,-9.217606,27,23,69.7,05_22_23:19:07,0.9,0
69,-478.85452,82.99057,-17.551277,29.173874,14.156807,5.7386317,3.2000504,10.89994,-3.898665,7.7900434,-5.9090943,-1.7194785,-8.827353,30,26,98.2,05_22_23:19:07,1,0
70,-491.8637,92.81951,-28.283741,37.458702,23.399654,4.696287,4.9382005,11.522515,-0.5735789,9.147357,-4.558301,-1.797684,-0.97865796,34,28,44.3,05_22_23:19:07,1.1,0
71,-486.66165,95.97702,-28.315138,31.51812,15.305275,9.855007,6.3286695,9.396373,8.563371,9.12981,-9.367486,-3.1773014,1.9097377,37,31,77.9,05_22_23:19:07,1.2,0
72,-480.76,90.72226,-24.161533,34.505627,20.696304,4.917412,-0.19080365,12.099927,8.441334,14.24,-8.23888,3.513206,10.381627,39,33,85.1,05_22_23:19:07,1.3,0
73,-475.3337,97.368195,-29.355083,33.739937,18.246765,6.2211065,3.7071636,7.934921,12.396826,15.145694,-13.957578,4.735546,5.826906,42,36,92.8,05_22_23:19:07,1.4,0
74,-474.61658,86.693855,-29.184586,33.405037,16.814331,5.696998,5.3085175,10.7454815,6.4054966,13.617693,-7.768368,0.97836316,6.666543,45,38,60.2,05_22_23:19:07,1.5,0
75,-463.27145,88.34815,-17.791058,37.17328,18.454844,1.3561544,3.3712935,12.734589,3.45289,16.170013,-1.9424655,1.2952056,0.89392304,49,41,124.6,05_22_23:19:07,1.6,0
76,-459.2159,92.24933,-37.181145,40.05563,15.991026,2.2593863,7.215869,8.512024,0.5731309,16.811865,0.49472862,0.97906494,0.58453417,52,43,125.6,05_22_23:19:07,1.7,0
77,-459.26974,87.00772,-39.54084,42.826897,12.531107,-0.043374002,-1.9995754,25.202524,9.010702,13.938189,-5.489834,-4.7582507,1.8083793,55,46,160.4,05_22_23:19:07,1.8,0
78,-436.0017,86.96799,-41.67336,45.759384,19.468246,-4.233451,3.1720848,34.25033,-4.296479,6.664239,15.617052,9.957197,-8.8294935,57,48,90.1,05_22_23:19:07,1.9,0
79,-449.92975,89.40733,-31.15856,36.864395,12.661793,-2.8044097,9.298616,25.848606,-5.693385,9.43104,7.9430885,-5.6624565,-2.9068792,61,51,67.3,05_22_23:19:07,2,0
80,-445.4165,91.62259,-32.974216,40.056435,15.209333,-2.1563153,1.9717432,14.503094,2.1856709,10.871645,-1.567097,-10.066878,-1.1019642,64,53,59,05_22_23:19:07,2.1,0
81,-449.09937,81.50887,-28.389439,38.506065,15.516205,-8.454985,-2.7718074,18.208307,3.5022068,10.367275,-5.878734,-1.9193482,1.3003296,66,56,182.4,05_22_23:19:07,2.2,0
82,-442.03564,76.87737,-13.781771,39.651558,17.139744,3.0774503,0.3297822,16.077501,11.728334,12.314224,-10.511417,2.948028,4.788901,70,58,156.8,05_22_23:19:07,2.3,0
83,-449.0992,83.996864,-29.3893,52.960964,25.129612,3.5524857,0.19266587,11.4595585,12.747032,14.579932,-8.109328,3.2744663,10.243827,73,61,101,05_22_23:19:07,2.4,0
84,-456.41644,86.71626,-24.26733,49.017384,15.461697,3.3966146,-10.57219,8.331467,10.160215,4.594742,-10.964367,2.042493,16.567257,76,63,55.4,05_22_23:19:07,2.5,0
85,-474.6743,90.344475,1.3865217,29.577698,9.301768,6.874462,-2.5385647,5.813862,1.1113145,6.7830496,-0.95700514,4.0688457,5.000369,79,66,77.3,05_22_23:19:07,2.6,0
86,-462.34503,88.84111,-30.435812,46.01367,18.355843,5.8361893,1.8425119,7.897275,4.922324,7.70361,-3.121431,-0.6114725,5.00422,81,68,45.9,05_22_23:19:07,2.7,0
87,-482.63412,88.16499,-23.61718,42.539696,14.847795,8.715953,6.0985556,15.315924,6.1643915,6.7718496,-2.846462,-10.458767,1.8111539,85,71,83.3,05_22_23:19:07,2.8,0
88,-459.52045,82.68268,-18.880096,43.782513,21.194565,-2.3366213,6.544819,5.0924835,-3.456635,-2.817002,-2.8764155,-17.601524,1.480329,87,73,82.6,05_22_23:19:07,2.9,0
89,-470.05518,89.83185,-17.44546,38.66461,14.16761,-14.72193,1.3227108,1.7829329,-2.0995548,-1.3057187,2.4718876,-7.682024,-5.4283524,91,76,30,05_22_23:19:07,3,0
90,-468.7372,97.6116,-22.649532,25.460089,10.377699,-8.360016,3.735987,2.134169,2.7545924,1.3124737,1.5727355,-10.822225,-8.444327,94,78,64,05_22_23:19:07,3.1,0
91,-494.65372,103.18265,-11.3876915,19.531406,13.0745945,0.99961853,3.8920343,9.179264,1.3877461,-5.885466,2.7708864,-4.4587493,-10.358631,96,81,32.1,05_22_23:19:07,3.2,0
92,-489.0908,102.74576,-15.222746,26.961704,12.648554,-2.1046555,-1.6988915,12.164007,5.894421,1.3991251,-1.9079798,-5.11993,-5.5685086,99,83,72.8,05_22_23:19:07,3.3,0
93,-486.5665,94.970436,-22.764565,33.049004,14.204514,-0.99750906,0.029243886,4.094757,0.9314283,-8.189354,-1.8390265,0.38325518,-0.5654326,102,86,56,05_22_23:19:07,3.4,0
94,-475.3611,96.534584,-31.532215,31.11133,3.148347,-5.2866793,-2.950141,17.24673,6.7356243,-4.016218,-6.581734,2.476295,-0.6869945,105,88,41.6,05_22_23:19:07,3.5,0
95,-468.3417,74.477295,-5.875116,25.859308,17.472614,-4.0324903,-3.4894493,10.406071,8.431781,1.6153474,-15.229296,1.663518,-11.882933,109,91,30.9,05_22_23:19:07,3.6,0
96,-488.5023,94.17636,-24.963245,31.960102,12.433323,-5.2698183,-7.3168306,12.927143,-0.13692713,-9.935708,-4.085187,9.932484,-5.058773,111,93,67.7,05_22_23:19:07,3.7,0
97,-485.12033,94.050415,-29.274319,37.720787,6.6189413,-3.60969,-2.0654643,15.56997,3.4072995,-9.344959,-9.468392,8.296692,-3.2916086,115,96,40.1,05_22_23:19:07,3.8,0
98,-485.30557,96.19394,-14.943447,22.863201,8.765072,-1.4362986,-3.506064,15.317188,3.0866365,-11.537771,-9.389004,9.07946,-6.422825,118,98,48.6,05_22_23:19:07,3.9,0
99,-483.07718,99.940094,-20.252413,28.432407,4.8002315,-2.3519855,3.5235105,19.592552,3.426423,-11.355464,-6.6729383,6.421708,-1.0711429,120,101,88.5,05_22_23:19:07,4,0
100,-481.41016,97.92367,-20.170315,27.91246,13.664312,-2.4164305,0.637597,20.307056,2.357693,-6.4917994,4.378303,15.497333,-1.4667526,123,103,69.8,05_22_23:19:07,4.1,0
101,-499.171,93.17259,-17.522207,28.887424,16.5569,4.9939017,-4.1974015,13.6324,2.681477,-6.095585,-2.019874,14.460124,-0.8791673,127,106,47.5,05_22_23:19:07,4.2,0
102,-486.41623,94.91965,-27.018774,28.46754,6.7314196,-0.5208974,-1.4079087,12.601184,-0.62179226,-6.7976775,-2.7395382,10.47084,-0.86571914,129,108,77,05_22_23:19:07,4.3,0
103,-476.38568,91.32573,-8.947855,27.325237,11.108881,4.043418,-2.103623,14.831721,-6.190844,-4.8049164,-6.114546,5.6995854,-15.534125,133,111,92.5,05_22_23:19:07,4.4,0
104,-490.20337,94.20686,-21.524784,27.905436,14.692238,0.020002753,-4.8279,11.642452,-3.4379292,-9.679507,-2.305449,6.385392,-15.118216,135,113,49.2,05_22_23:19:07,4.5,0
105,-457.52347,96.11795,-28.402016,29.622204,12.776157,-2.3654277,-2.6845784,4.8505726,-2.060451,-0.36829615,-6.236715,0.6086557,-5.485467,139,116,30.6,05_22_23:19:07,4.6,0
106,-460.66766,110.94147,-19.841675,40.381165,15.171015,1.7722287,-2.6422305,-4.700864,-5.821265,2.6296039,-1.479485,3.7999654,-15.316053,141,118,55.9,05_22_23:19:07,4.7,0
107,-495.18448,115.10818,-17.085484,41.88492,29.460712,-9.122997,-12.647852,10.475746,0.7964657,-5.429944,-20.040913,2.582019,-0.3151294,145,121,69.7,05_22_23:19:07,4.8,0
108,-493.32562,96.99832,15.6792145,25.193546,9.433506,1.9510778,-1.5874565,4.6693354,-8.089525,0.8972954,-8.882374,-1.6485289,-12.483424,148,123,151.5,05_22_23:19:07,4.9,0
109,-475.8147,125.02118,-6.5535197,12.742363,-11.672636,2.456998,8.189903,2.7467585,-8.211549,-0.63347375,-17.963942,3.7882001,-1.9531147,150,126,24.4,05_22_23:19:07,5,0
110,-475.4335,115.01417,-19.355225,32.54519,13.004292,0.07852399,-10.093107,-5.2132435,-1.4173274,-1.4450644,-24.056053,7.111891,-5.666811,153,128,85.6,05_22_23:19:07,5.1,0
111,-511.03857,109.56915,-2.8403604,21.871407,9.069557,10.610842,3.1901133,8.397782,5.946933,2.1154017,-12.44802,-4.4577084,-7.2220397,157,131,72.3,05_22_23:19:07,5.2,0
112,-511.5786,111.016495,1.5980536,22.281063,12.248741,11.335351,-10.469563,0.9909048,-0.4914438,5.848013,-2.7195961,1.0579925,-11.99838,159,133,84.5,05_22_23:19:07,5.3,0
113,-483.35046,95.897,-2.8691938,19.27751,8.412748,15.68527,6.2174606,11.142135,4.854785,3.6510851,-6.5318384,1.3090084,-9.682371,163,136,65.2,05_22_23:19:07,5.4,0
114,-457.33395,55.594364,-10.263994,30.614323,-1.2149528,10.513264,13.355036,2.7220178,0.59345996,10.5189905,-2.9586205,5.3858995,-11.262805,165,138,81.1,05_22_23:19:07,5.5,1
115,-482.5113,102.09863,-1.8054013,23.526997,1.2802461,11.034275,-4.6781006,4.3238587,-12.21814,1.8902404,-3.8926997,3.5151591,-13.62948,168,141,112.1,05_22_23:19:07,5.6,1
116,-461.49188,79.04909,-9.650467,26.682858,1.434759,4.2805767,0.8962638,6.6426907,-6.142025,2.549625,2.0516977,5.3551226,-10.95515,171,143,84.4,05_22_23:19:07,5.7,1
117,-461.0614,91.55421,-21.734283,32.65262,10.150045,-9.817841,-6.6887727,12.163277,2.6005664,-4.523631,-8.1473875,10.7805195,-6.070345,174,146,84.2,05_22_23:19:07,5.8,1
118,-220.95676,101.26744,-57.404884,-40.526913,-24.944422,9.088547,-2.3416486,-9.3302355,-19.286507,-8.456194,-9.410709,0.59499985,-15.039956,177,148,75.3,05_22_23:19:07,5.9,1
119,-470.305,120.06615,-9.345035,9.661383,12.594169,-2.8376908,-8.364645,0.26612937,-1.3537438,6.9483886,0.38828504,-2.1210873,-1.7190344,3,3,22.9,05_22_23:19:36,0.1,0
120,-431.18735,123.26401,-9.478317,5.8123074,-5.75074,-10.149559,5.415316,1.6352569,-9.616165,8.187902,-5.077038,-13.065375,-7.4430842,6,6,18,05_22_23:19:36,0.2,0
121,-469.2035,108.36028,16.052402,13.825808,5.07856,3.2340744,-7.685603,-4.2233033,-12.760471,-1.5265323,6.270876,2.2009425,-1.5598775,9,8,72.2,05_22_23:19:36,0.3,0
122,-496.7229,108.14076,7.681014,13.285918,12.445092,2.087588,3.1886258,-4.690297,3.0524979,4.9438877,4.67815,-1.4912602,-13.981329,12,11,24.4,05_22_23:19:36,0.4,0
123,-474.9536,106.54492,5.923545,18.284176,14.085892,-0.5668396,1.8313372,-6.4877152,-6.1524754,2.1066916,-7.2741113,-5.897691,-9.8296,15,13,19,05_22_23:19:36,0.5,0
124,-469.688,122.913086,-11.749397,28.592384,17.661732,-6.930071,2.5012627,3.4753013,-4.671259,-1.9462503,-9.78954,-7.7075934,-9.797016,18,15,51.7,05_22_23:19:36,0.6,0
125,-456.99677,123.02422,-28.130058,40.439095,21.1857,-13.964443,-1.2571524,7.371318,-6.9166703,0.50064796,-5.871997,-1.930858,-5.617052,21,18,32.1,05_22_23:19:36,0.7,0
126,-451.93906,101.23521,-35.205128,40.699493,30.778187,-2.9106753,-6.2293577,14.608526,7.7088337,3.6004872,-8.406817,-3.8507974,-3.8991144,24,20,33.4,05_22_23:19:36,0.8,0
127,-435.76016,90.58087,-40.1623,44.477806,23.17054,-7.0381837,0.318102,12.977034,-1.2488277,1.1975489,1.378913,7.9298286,-6.0964622,27,23,46.1,05_22_23:19:36,0.9,0
128,-433.14096,97.027405,-45.392147,32.739704,16.270477,-3.2509196,-1.7047567,14.7123375,2.6695352,-1.6480997,-0.85727584,8.257122,-4.2831774,30,25,30.6,05_22_23:19:36,1,0
129,-434.4089,102.96495,-34.144253,38.638103,19.214188,-0.6129977,-1.711971,8.079568,-2.0395198,-3.6952481,-4.6628237,4.078517,-8.146975,33,28,34.2,05_22_23:19:36,1.1,0
130,-420.47406,77.71559,-23.39828,34.28852,21.236305,-1.0841999,7.7298365,9.766556,-11.413556,-4.6631746,-5.6278687,6.309473,-3.1042435,36,31,29.7,05_22_23:19:36,1.2,0
131,-452.39578,93.976494,-26.052826,38.61688,9.769133,-0.36547646,10.703396,19.673088,-6.775667,-7.953207,0.009843051,8.70059,-0.70925015,39,33,90.7,05_22_23:19:36,1.3,0
132,-434.46307,79.32388,-24.836926,35.281612,19.204823,-0.9373459,0.56212544,11.490274,-6.321968,-1.0631181,-3.8346543,5.1400156,3.7496068,42,36,28.8,05_22_23:19:36,1.4,0
133,-438.18103,106.397896,-21.557552,33.14825,10.726461,-1.0203683,3.6959538,12.100129,-14.679503,-2.5985634,-1.2126641,9.236573,3.722276,45,38,17,05_22_23:19:36,1.5,0
134,-447.85956,104.52586,-26.924133,42.970657,12.322489,-4.462554,-0.7253778,13.862154,-13.372629,-7.694456,-1.0799596,6.723692,5.163916,48,41,19.5,05_22_23:19:36,1.6,0
135,-411.47516,112.48004,-34.581524,33.54138,8.509871,-8.666433,-2.8839092,-1.3001859,-17.762424,-7.2098846,8.07574,12.305067,2.1270342,51,43,35.5,05_22_23:19:36,1.7,0
136,-419.8254,106.95331,-23.2156,40.302483,9.136707,-10.065504,-4.839612,-1.3277713,-16.098392,-9.205713,-7.8927593,10.091021,2.0706506,54,46,36.8,05_22_23:19:36,1.8,0
