,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
98,98,121,52.7,101,0,05_22_20:20:47,4.0,-390.01224,72.617584,-36.38336,40.906036,28.223846,4.2565737,-5.1485915,6.967751,10.3228855,2.3171372,-7.9496512,6.765474,9.568753,-8.89905,5.2881684,-0.20877951
99,99,124,110.8,103,0,05_22_20:20:47,4.1,-403.97333,75.6794,-32.856155,43.77675,25.176888,5.25463,-0.21638846,14.126253,11.587648,4.426598,-8.009792,4.3032703,7.735761,-4.2572184,4.6934595,1.6695082
100,100,127,64.0,106,0,05_22_20:20:47,4.2,-395.448,79.98154,-31.903154,43.12321,28.113132,6.121931,-5.678054,9.201387,7.76997,1.2473491,-12.613504,11.459859,6.257464,-8.587945,0.43590713,1.1710628
101,101,130,49.9,108,0,05_22_20:20:47,4.3,-395.5648,76.16669,-35.77438,43.095383,26.813885,2.8662555,-5.8055053,12.001769,12.682972,3.2861998,-14.989161,2.033442,5.178027,-1.4835262,1.2084954,-3.8800442
102,102,133,25.8,111,0,05_22_20:20:47,4.4,-405.277,76.177956,-26.668705,37.9881,20.457945,2.8296914,-4.1874113,7.240695,12.693794,7.8475595,-9.275385,8.478682,4.338616,-0.5334281,6.12158,-4.193261
103,103,136,33.2,113,0,05_22_20:20:47,4.5,-387.8149,74.96428,-36.164356,40.965103,23.293571,2.923962,-6.029731,9.3608,13.454621,10.326654,-9.844696,3.945518,0.10843468,-0.17563727,6.6912875,-2.8375459
104,104,139,139.3,116,0,05_22_20:20:47,4.6,-384.31033,76.885605,-35.055824,43.151424,27.117973,5.9329605,-1.2627331,10.703862,9.850801,2.6218739,-13.732773,3.1349056,5.085564,-1.1795242,4.882611,1.6283915
105,105,142,112.2,118,0,05_22_20:20:47,4.7,-399.6045,80.19396,-33.184692,38.879116,21.383131,12.520892,1.1931756,6.339429,13.75718,-2.0639818,-14.574097,13.118489,4.334881,-1.66488,6.5473433,-3.0379548
106,106,145,95.8,121,0,05_22_20:20:47,4.8,-388.96967,71.88254,-34.55603,41.172653,27.876139,4.94287,-4.8021903,11.517467,14.920456,10.529351,-14.18727,10.435542,9.660931,-1.0425422,3.8277707,-6.7729206
107,107,148,24.4,123,0,05_22_20:20:47,4.9,-414.84518,92.88865,-18.312569,34.953094,17.32545,8.214092,5.333954,8.052532,11.437905,5.195074,-9.730957,4.965141,0.34347498,-3.1023867,4.434205,6.874839
108,108,151,125.5,126,0,05_22_20:20:47,5.0,-398.5036,87.48394,-37.17263,34.6001,19.969955,11.303368,-2.5972729,-0.56022155,10.22229,4.620533,-15.980635,8.575857,-0.6268505,-3.5927181,9.6173725,5.767023
109,109,154,80.1,128,0,05_22_20:20:47,5.1,-387.65222,84.68306,-35.40482,38.0114,22.319992,1.5863678,-2.7839944,15.0114975,6.9031487,1.153787,-12.394552,5.9390044,3.2741995,0.04747379,-2.7485747,-4.4277973
110,110,157,126.1,131,0,05_22_20:20:47,5.2,-406.70203,92.45219,-19.9273,37.664288,19.493706,7.164007,0.5575868,4.75051,16.521347,6.3621006,-12.379618,15.100746,4.052253,-3.6954565,-1.7260978,-1.1054966
111,111,160,12.7,133,0,05_22_20:20:47,5.3,-415.81442,92.33945,-24.396034,33.40462,18.303646,16.496212,7.4970407,12.877811,13.25111,7.121904,-9.39372,5.6274004,-2.581201,-4.6330767,8.44614,-0.23939282
112,112,163,153.2,136,0,05_22_20:20:47,5.4,-394.71512,87.905655,-37.481342,37.281044,21.537254,7.638913,-2.5585163,8.497456,14.060013,2.2309344,-16.169895,7.371848,0.67977417,-10.330901,0.061847776,-0.5440582
113,113,166,111.5,138,1,05_22_20:20:47,5.5,-372.46283,51.490955,-26.494604,38.649673,10.774231,18.955784,8.957186,11.042198,8.266129,3.846583,-2.1190238,9.354744,-6.729804,4.0911827,-10.965624,3.9258113
