id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
71,-628.35394,83.49222,-4.1098747,35.04097,20.522236,11.296458,3.0842304,6.59453,9.056015,1.7521023,-4.208106,1.7212516,-2.4775932,42,35,146.5,05_22_03:00:55,1.4,0
72,-580.5933,73.68771,-33.945114,39.386147,28.202023,6.461855,-8.112801,13.622948,6.8484364,-2.0337377,-24.088802,-3.1814454,5.1438026,45,37,78.1,05_22_03:00:55,1.5,0
73,-586.6982,68.87678,-20.736355,41.654743,14.091234,3.9700594,-7.2799587,13.549927,8.15047,1.235441,-11.276314,0.05708909,5.1969976,48,40,113.7,05_22_03:00:55,1.6,0
74,-591.3273,75.581375,-27.198433,38.63141,19.104692,2.9165826,-2.7641766,7.219246,8.2500925,5.712044,-10.776088,-1.7242739,0.6047356,51,42,88,05_22_03:00:55,1.7,0
75,-574.21094,80.39397,-37.15258,22.530901,11.915255,8.442132,2.4863343,7.909382,6.9330206,1.8958672,-9.494837,2.5269408,-7.917383,54,45,161.6,05_22_03:00:55,1.8,0
76,-584.4165,78.58038,-26.90665,33.050007,20.458864,5.610901,-1.332603,3.6523116,0.5763855,9.354626,-10.24378,-11.167686,-3.9485013,57,47,128,05_22_03:00:55,1.9,0
77,-557.9191,85.90748,-31.11808,31.070627,12.5566635,-0.17765528,-8.760113,4.5557747,16.615402,10.01492,-5.55474,4.0107875,-5.636813,60,50,23.3,05_22_03:00:55,2,0
78,-576.7874,72.99002,-22.545368,34.069923,22.166616,3.6063728,-14.553547,5.7589207,1.5979412,-2.8587043,-8.550958,6.3792267,4.7587295,63,52,141.8,05_22_03:00:55,2.1,0
79,-562.2417,78.66005,-24.062931,24.243126,20.35691,-4.87027,-6.291956,8.095287,3.952622,-4.5363383,-3.4520679,13.636641,2.3448424,66,55,52.5,05_22_03:00:55,2.2,0
80,-584.05804,70.66939,-23.399426,27.783684,25.33844,2.4920437,-9.329483,5.077604,-4.1527042,5.8752832,-8.256337,13.2265,12.356679,69,58,85.9,05_22_03:00:55,2.3,0
81,-562.0279,77.3834,-38.200676,17.34011,14.274146,6.7872915,0.7106656,13.08497,4.2856874,6.832952,-11.16175,3.6222594,-6.1552258,72,60,64.1,05_22_03:00:55,2.4,0
82,-574.57605,71.566666,-32.697815,34.559437,25.809696,8.227913,-3.4403424,11.03281,-2.4929066,-3.5482335,-19.084038,8.4741745,-1.4861403,75,62,107.9,05_22_03:00:55,2.5,0
83,-589.3637,77.044586,-15.804894,36.65279,27.744143,4.552272,-8.838984,14.768498,6.342556,-7.2201834,-16.506931,4.696306,-2.5454435,78,65,93.5,05_22_03:00:55,2.6,0
84,-573.98804,76.76886,-19.010078,24.357498,14.387302,2.5457973,-12.501757,13.023351,3.1724749,4.3097916,-5.84103,13.222848,-4.405947,81,67,90,05_22_03:00:55,2.7,0
85,-580.8414,84.57257,-16.280117,31.501446,0.53940475,5.793557,2.7624214,9.63789,5.941905,-3.7892275,-5.290289,7.701618,-2.1053822,84,70,181.9,05_22_03:00:55,2.8,0
86,-557.0247,88.23039,-14.210749,22.04974,10.025342,8.347773,-8.94628,2.2815433,15.58832,10.685965,-6.468305,23.196388,-6.418313,87,72,316.6,05_22_03:00:55,2.9,0
87,-579.71716,70.162735,-7.929161,25.106895,30.480946,-3.8580775,2.48483,21.089954,7.099924,7.8132296,-10.060587,7.596133,-0.82350373,90,75,235.5,05_22_03:00:55,3,0
88,-574.45764,98.345566,-6.103714,32.85389,27.403969,2.9183764,1.1472082,8.876909,-6.8674717,4.6811543,-6.029586,6.430076,2.0279741,93,78,150.5,05_22_03:00:55,3.1,0
89,-538.9906,64.11461,-18.298698,40.93608,8.194892,4.694399,-2.5071294,7.3005714,0.9583632,-7.8730354,-5.4480085,-1.6735523,7.8732405,96,80,101.4,05_22_03:00:55,3.2,0
90,-551.17285,101.287445,-22.47295,37.763596,16.897636,-0.5789908,14.683382,28.646553,0.4084007,-3.940779,4.079192,12.890314,-16.280104,99,82,152.3,05_22_03:00:55,3.3,0
91,-559.23395,97.951294,-14.7682705,39.05963,26.328808,2.9726982,9.870834,17.521954,-8.23392,12.06951,-3.2829728,-3.7084541,-8.834075,102,85,93.6,05_22_03:00:55,3.4,0
92,-561.0299,93.92883,-22.272827,26.561138,16.506046,4.6067424,10.367601,10.766603,-1.6040678,12.089729,-4.1178875,-0.8961705,-4.05451,105,87,133.4,05_22_03:00:55,3.5,0
93,-536.39276,88.25069,-18.539433,27.536257,19.825048,-0.5315032,-14.94068,13.376478,10.832304,9.825008,-21.326363,-0.8633634,7.2930307,108,90,44.5,05_22_03:00:55,3.6,0
94,-580.0271,109.74974,-3.499272,32.09951,19.81549,10.536009,10.219048,17.117546,5.85982,7.3734646,-6.2552385,1.0823716,-0.62671113,111,92,141.3,05_22_03:00:55,3.7,0
95,-553.6828,93.5563,-26.15598,43.42122,27.42241,5.9280243,3.2232776,21.783978,15.917028,-2.5765555,-11.997711,7.9550085,4.396902,114,95,78.5,05_22_03:00:55,3.8,0
96,-564.25354,89.348434,-29.846048,43.163372,25.747349,-3.835614,-9.622567,16.865822,20.660975,3.166912,-8.704794,6.2805243,1.9679937,117,97,48.6,05_22_03:00:55,3.9,0
97,-575.1948,95.887596,-24.522446,29.920317,17.006115,-6.856175,-4.953505,20.051456,19.997828,10.4355755,-8.9893055,12.3013935,13.466551,120,100,166,05_22_03:00:55,4,0
98,-569.72815,98.75099,-31.34733,32.050785,15.488741,-1.5695816,-15.454805,4.0733485,11.995779,12.222809,-6.087882,11.943054,12.544193,123,102,75.3,05_22_03:00:55,4.1,0
99,-577.2945,92.334885,-34.545288,26.335625,21.672714,-1.2682908,-9.033894,3.6340206,3.0310652,3.7576437,-18.163092,7.1180506,4.3843174,126,105,115.5,05_22_03:00:55,4.2,0
100,-587.9478,93.854675,-29.209652,28.956291,19.344608,-8.368514,-10.631149,7.685209,8.912405,3.0017562,-11.79175,11.330061,9.515646,129,107,54.4,05_22_03:00:55,4.3,0
101,-568.0158,62.518692,-24.71107,23.62678,30.066525,-1.7251376,-14.018253,12.164314,-5.2688656,-0.07796633,-8.674437,17.6483,-2.5984318,132,110,76.1,05_22_03:00:55,4.4,0
102,-560.9605,79.776474,-38.809086,32.91326,24.785856,4.185177,-10.518774,-5.354395,0.3390205,5.9543867,-8.195435,4.516367,-5.358391,135,112,9.5,05_22_03:00:55,4.5,0
103,-577.5547,80.02348,-31.091364,33.68654,13.958492,11.407286,-1.9795742,-14.71863,-7.0870037,14.252582,-5.6051245,-10.256752,-8.119112,138,115,117.9,05_22_03:00:55,4.6,0
104,-551.9481,81.9178,-56.707176,15.495611,16.454819,8.173717,1.597666,1.4550388,-5.605158,4.897232,-3.8701248,5.717357,-0.8800297,141,117,47.5,05_22_03:00:55,4.7,0
105,-566.96375,99.49721,-37.263206,22.146164,9.600744,-4.777656,-7.640602,-2.3435116,-1.8161108,15.633172,1.7311966,8.904575,10.953895,144,120,148.2,05_22_03:00:55,4.8,0
106,-562.2462,68.40156,-39.82708,31.148918,22.303688,-0.4670083,-10.977843,-2.5430758,11.588676,10.533232,-16.53566,6.5145226,0.44399533,147,123,30.6,05_22_03:00:55,4.9,0
