,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
15,15,49,51.3,40,0,05_23_03:00:07,1.6,-385.79364,68.44621,16.03596,24.33936,9.330362,6.290339,3.1184316,-5.3531036,-5.016733,2.763766,-3.806468,-9.241579,-3.070879,2.723139,-4.615454,-8.913105
16,16,52,41.2,43,0,05_23_03:00:07,1.7,-409.914,80.66522,11.458275,23.362026,6.8187723,3.0959637,-1.69068,7.6022673,-4.8733683,6.236437,0.49866575,-5.8401117,-1.3941778,-1.7025381,-7.8041563,-10.711341
17,17,54,54.1,45,0,05_23_03:00:07,1.8,-434.72125,86.52213,13.911089,25.466616,10.850454,0.9393109,1.8244023,9.492771,5.4065137,9.18546,4.0600533,-4.4072566,-7.15446,-1.3454149,-7.726122,-6.053323
18,18,57,27.5,48,0,05_23_03:00:07,1.9,-437.90042,93.11095,22.876448,31.110178,7.390519,3.953658,0.07888758,10.465372,-5.895224,5.819729,-5.0574565,5.5385165,-6.275275,-0.017294616,-6.879816,-3.5891302
19,19,60,69.8,50,0,05_23_03:00:07,2.0,-465.5441,102.755714,17.814075,29.351772,4.938501,2.4322188,0.4473815,9.577549,2.3192296,9.517611,-1.2016659,-2.7409337,-6.521826,-2.7392845,-6.9835424,-9.608936
20,20,64,67.3,53,0,05_23_03:00:07,2.1,-447.19302,95.39516,18.454195,23.064827,4.653738,5.145982,-5.532025,3.0268135,-9.232705,6.739746,-5.2749968,-0.68578726,-5.8846016,-1.5219591,-2.3569143,-8.253544
21,21,66,69.8,55,0,05_23_03:00:07,2.2,-442.638,90.155624,15.333756,25.28423,2.3929167,5.1688337,-8.642067,7.0660005,-2.1052105,9.610376,-2.0486505,1.0950754,-7.2618275,-1.5207431,-9.896641,-5.357687
22,22,69,52.0,58,0,05_23_03:00:07,2.3,-415.25345,72.371826,16.336838,23.79666,11.34787,7.438985,6.2314067,4.277135,-4.92831,6.0828156,-0.10961661,-6.6228757,-14.072862,-5.8300886,-7.4331985,-6.886322
23,23,72,27.2,60,0,05_23_03:00:07,2.4,-452.41794,89.23256,20.751305,28.365427,9.746524,13.807154,-2.6811829,11.842788,2.1371496,10.829448,3.900879,5.439312,-7.8188705,0.58899456,-2.591309,-7.0513105
24,24,75,50.4,63,0,05_23_03:00:07,2.5,-430.97736,88.048,6.508988,18.513042,6.1673956,1.8999861,2.9717286,3.8520489,-10.002476,2.7752514,-5.2712398,-6.86684,-8.2601795,-4.9869723,-8.345792,-0.50263083
25,25,79,90.5,65,0,05_23_03:00:07,2.6,-392.18063,81.097534,10.11539,27.24092,2.863102,3.852482,3.3115897,-0.2973163,-6.112163,1.7079711,-7.893135,-7.789986,-4.9275713,3.645479,-13.079098,-2.9366252
26,26,82,54.7,68,0,05_23_03:00:07,2.7,-409.8907,81.15814,13.748604,19.864807,3.198476,11.408216,2.1356716,1.7078116,-0.113346994,6.9315414,-3.42512,-2.8498335,-8.581633,-3.9059253,-10.655222,-4.346863
27,27,84,28.2,70,0,05_23_03:00:07,2.8,-431.58975,84.61339,10.3515835,20.534296,2.6344905,0.4977697,3.421823,0.54849976,4.4070024,11.686771,1.7717443,0.4689616,-6.3685627,-0.53473973,-2.682159,-2.9200003
28,28,87,35.5,73,0,05_23_03:00:07,2.9,-424.22238,107.314804,12.401247,34.582985,-5.1737905,0.7390694,-1.9293557,0.8245436,-6.809078,5.422,-3.4860964,-1.8146477,-5.9931254,-1.7733306,-9.488205,-2.7858315
29,29,90,37.3,75,0,05_23_03:00:07,3.0,-449.0137,104.87211,3.498453,24.450094,4.2943544,-0.53622913,-0.555362,0.6045525,-5.7440653,1.0768557,-4.143803,-3.650127,-10.925417,-1.7692652,-5.357148,-2.1451912
30,30,93,40.3,78,0,05_23_03:00:07,3.1,-464.05322,108.35565,0.7942143,16.245594,11.242584,3.2137108,0.9056877,9.368053,-2.2782335,7.1815977,0.8545924,-1.1679544,-10.877348,-1.9531301,-4.8221116,1.274401
31,31,96,70.3,80,0,05_23_03:00:07,3.2,-470.7981,107.304535,6.38616,23.073406,6.0854263,-0.32367337,-1.3435459,11.445377,-0.57485354,3.7536163,-0.7525035,2.3781116,-7.1679945,-1.4763535,-8.9070635,-1.1901987
32,32,100,70.7,83,0,05_23_03:00:07,3.3,-412.1962,110.55437,9.700968,32.79972,2.2034192,2.3858397,-5.3799915,-2.6970403,-7.392525,3.7182777,-2.109486,-0.7936321,-6.6960835,2.195553,-10.013384,-9.71363
33,33,103,79.3,85,0,05_23_03:00:07,3.4,-433.59723,108.80888,16.00241,31.692022,3.412746,1.1510112,-5.186186,4.4149547,-9.412296,1.0590767,-4.60574,-2.9792738,-7.111966,2.6894813,-5.265501,-5.6636267
34,34,105,46.1,88,0,05_23_03:00:07,3.5,-438.84778,101.03187,9.768567,30.65091,2.350267,3.8486292,-6.4404645,3.373721,-3.0320835,2.5828981,-3.3970318,-5.0251875,-7.488067,1.003698,-2.5329003,-3.8182182
35,35,108,49.5,90,0,05_23_03:00:07,3.6,-426.85547,101.57706,6.4059205,25.17566,3.8424969,3.262385,-0.84978014,3.9631507,-2.142685,7.429029,1.9219419,-1.3315301,-3.0022001,-0.80623317,-1.0181115,-4.3954186
36,36,111,57.9,93,0,05_23_03:00:07,3.7,-416.8157,112.060196,2.281105,31.756233,10.93111,-0.4560482,0.58159524,0.12379652,-6.9128103,5.082691,3.7197595,-3.8339562,-2.8572547,6.8982697,-1.2055984,-2.500245
37,37,114,72.3,95,0,05_23_03:00:07,3.8,-434.82056,114.83533,3.248127,27.986176,8.323663,3.1771026,-0.32244828,-1.0689307,4.410161,10.017492,0.19604778,6.447734,0.44977593,4.3026266,-2.339387,-4.1430693
38,38,117,63.7,98,0,05_23_03:00:07,3.9,-442.0194,120.69518,4.476445,32.468636,12.410112,-1.1531093,-3.0911374,0.88226396,2.5248914,3.8819847,-3.0149636,-0.54486775,-1.4311898,2.7112355,-3.5710464,3.519383
39,39,120,51.3,100,0,05_23_03:00:07,4.0,-448.84613,120.78058,0.50520575,30.324059,17.15716,0.00874497,1.0875833,1.555151,-4.9793787,1.703796,0.027209044,-4.1176205,-5.997056,5.665819,0.30141997,2.362531
40,40,123,55.4,103,0,05_23_03:00:07,4.1,-461.25052,114.93823,-2.130998,21.982641,11.065592,-1.2819357,3.717478,6.260253,-1.8256557,7.0594096,2.2084584,4.2680244,-5.62436,-0.28160673,1.0166676,2.2936456
41,41,126,34.8,105,0,05_23_03:00:07,4.2,-476.15472,110.16876,3.015586,25.996658,18.360788,9.223795,8.75467,12.10845,3.6752787,7.2754607,-0.8018768,-1.9789429,-5.3641195,6.0026274,1.4636512,4.6575155
42,42,129,47.5,108,0,05_23_03:00:07,4.3,-480.59827,111.86029,6.866871,25.389194,13.020036,0.5210328,11.685797,14.950566,2.4319701,3.6352239,1.3263973,0.7040209,-3.0196056,4.3555183,-3.727244,0.35183358
43,43,132,34.5,110,0,05_23_03:00:07,4.4,-469.5562,115.72305,5.019463,24.054852,14.256006,2.684854,3.1541657,12.666784,-2.8558917,3.0888844,-2.9136126,-1.1868596,-5.1437135,5.339717,-4.662491,1.3254522
44,44,135,59.2,113,0,05_23_03:00:07,4.5,-475.52457,115.03095,9.5309105,24.693848,20.471226,4.8879347,8.463596,14.641924,1.9917076,-0.71677744,-0.40701103,-3.31581,-8.388951,5.749219,-5.1128893,-0.024119258
45,45,138,28.2,115,0,05_23_03:00:07,4.6,-481.5429,114.791016,7.438452,22.988876,17.0389,5.1641903,5.3532414,12.254137,-0.50847757,6.457491,4.2513638,0.83968675,-9.804506,1.0947913,-3.2106073,5.1661253
46,46,141,52.0,118,0,05_23_03:00:07,4.7,-480.83636,110.88329,5.621167,23.868727,18.21553,10.05454,4.608576,10.448842,2.5958166,2.942552,-2.6938307,-2.1505704,-9.740975,4.381343,-3.0051181,0.38712406
47,47,144,35.5,120,0,05_23_03:00:07,4.8,-477.589,110.34442,15.9363,27.56342,15.486343,6.180459,2.7280161,7.2405334,-3.4278727,1.2607527,-0.44947368,4.590438,-4.552457,-1.4558215,-2.4409032,1.0096884
48,48,147,50.6,123,0,05_23_03:00:07,4.9,-462.68222,113.11716,21.092514,34.204952,13.186103,10.680746,-0.6792881,9.15055,2.1151447,5.6331053,3.98041,3.7677102,-9.515118,-0.99154043,-7.4025173,-4.891893
49,49,150,36.5,125,0,05_23_03:00:07,5.0,-446.74155,104.30173,17.391178,35.161858,1.1903315,10.010216,1.3413637,4.691526,-3.2380638,-2.16718,-9.030395,-2.4490082,-15.832432,1.5606313,-0.7009468,-2.616825
50,50,153,65.0,128,0,05_23_03:00:07,5.1,-451.6845,115.95744,18.472576,33.644123,5.2769356,2.0016212,-0.2294538,6.0382056,0.55830073,2.05617,-2.07155,-1.83895,-5.1597576,-0.29182887,-2.3596058,3.3890338
51,51,156,63.1,130,0,05_23_03:00:07,5.2,-377.93164,78.67093,7.8250303,39.231007,10.442217,5.1284757,1.750547,2.0862267,-18.463013,10.817,-3.7337875,-3.1074677,-4.925688,-3.324356,-5.0423822,9.565878
52,52,159,67.3,133,0,05_23_03:00:07,5.3,-452.992,117.068985,21.959335,31.979202,3.5052958,7.7764006,8.709847,8.694334,-2.6929593,7.5884156,0.4445417,0.045217156,-11.484469,-2.2327812,-9.965363,-7.020273
53,53,162,68.1,135,0,05_23_03:00:07,5.4,-413.8955,69.409996,19.202091,31.980186,8.922047,1.7466123,6.1170716,8.867569,-1.1221958,12.132553,-2.7416475,-2.1507335,-10.797617,-1.912441,-9.30808,0.8028587
54,54,165,138.6,138,0,05_23_03:00:07,5.5,-371.73584,71.64162,-5.4698067,41.280415,-2.4831698,7.908272,-2.3545475,8.776164,-9.435736,2.0796354,7.7217264,10.37138,-16.320408,-8.275856,-16.992477,5.6099477
55,55,168,170.6,140,1,05_23_03:00:07,5.6,-396.71228,73.578064,4.490693,48.90129,0.81799424,3.3591428,11.827692,6.5244102,-4.273718,-0.91217077,3.7842088,9.611539,-14.113754,6.0357094,-10.3996,-1.1579691
56,56,171,191.4,143,1,05_23_03:00:07,5.7,-414.97345,99.758286,16.346123,40.75792,-2.4274852,6.1068316,-6.784535,-2.790779,-9.31132,-0.18179226,-6.5938287,2.5678182,-10.063139,-5.367504,-4.9810057,5.152138
57,57,174,167.2,145,1,05_23_03:00:07,5.8,-408.55896,86.94171,-6.7328243,40.960808,1.976888,16.192635,1.233989,3.639443,-9.689985,-0.38780928,-1.8374414,7.62175,-9.28005,-0.18261352,-13.154634,4.8033533
58,58,177,152.5,148,1,05_23_03:00:07,5.9,-257.2018,116.30823,-41.051678,-4.8587265,-2.572976,-6.7819166,-5.666773,7.7694273,-11.141802,-7.598875,-3.8147204,0.5452306,-2.4314494,5.448303,-10.216587,-3.054422
59,59,180,173.8,150,1,05_23_03:00:07,6.0,-382.34674,127.38374,-11.489553,-2.1419778,-5.98789,7.5486746,3.1311774,10.191843,-2.0133884,3.6066294,-6.7542524,-6.3339186,-6.5353317,2.3486218,-2.9296014,-1.6341387
60,60,4,14.7,2,0,05_23_03:00:37,0.1,-396.18307,86.763916,-7.37099,31.00539,-0.5935774,5.0430183,-5.7989264,-6.92278,-16.851082,-3.665194,-2.041899,6.247235,-6.0983295,-8.29151,-16.124125,-11.791136
61,61,7,12.7,4,0,05_23_03:00:37,0.2,-379.83545,84.29384,-13.123967,35.104164,7.352357,7.082894,-8.5496855,-8.295148,-16.244091,3.2361925,-3.0329833,1.3749614,-14.126043,-3.6379576,-5.3524876,-2.8226864
62,62,10,14.1,6,0,05_23_03:00:37,0.3,-334.6509,81.19472,-7.7558217,22.132166,2.5554895,14.362928,-12.495098,-1.5964072,-11.547343,-0.34542114,-12.615932,-4.2729917,-14.465287,-2.9699216,-8.51723,-2.5200784
63,63,13,29.7,8,0,05_23_03:00:37,0.4,-389.5593,86.34444,-10.771492,27.964687,-4.970967,11.110988,2.8397672,-0.45285055,-5.5663385,10.470652,2.5161953,-3.5432158,-13.705448,-7.5992665,-12.483197,-5.197311
64,64,16,51.3,10,0,05_23_03:00:37,0.5,-351.53748,97.79994,-4.6157284,37.553757,4.6298056,14.049124,-1.1398383,-2.368336,-10.989649,7.2856245,-5.072234,-10.8220415,-11.856324,0.26876676,-8.971848,-14.256599
65,65,19,61.4,12,0,05_23_03:00:37,0.6,-352.41632,89.424515,-1.2525162,22.81498,6.485697,7.988749,-2.070431,-9.703141,-12.097725,4.4716864,-3.122328,-5.7500834,-13.2247925,-0.39804888,-12.480158,-10.012611
66,66,22,30.0,14,0,05_23_03:00:37,0.7,-399.18546,102.40814,4.5688615,28.986494,-2.0195866,11.959896,1.464059,5.4879074,0.111465275,11.639175,6.7909737,2.9240234,-10.378866,-6.4383945,-15.359997,-15.042461
67,67,25,56.7,16,0,05_23_03:00:37,0.8,-361.55716,85.7086,22.562405,29.326607,-7.1085644,14.861145,-3.6164887,1.5475307,-14.349574,5.9993935,-3.1818187,5.4293375,-10.443374,-3.6194,-10.352336,-9.977175
68,68,28,18.5,18,0,05_23_03:00:37,0.9,-328.2659,90.29647,-4.9966626,31.021439,5.0854583,12.234053,-0.26993728,-16.588692,-12.827051,8.673969,6.6816797,-5.1223803,-7.6513433,2.2004805,-4.233121,-12.859406
69,69,31,43.9,20,0,05_23_03:00:37,1.0,-375.33835,96.26677,6.650653,28.461235,13.1953335,15.717139,7.932685,3.5118003,-6.0946913,6.290914,-2.9670997,-9.666149,-17.172068,0.6097318,-10.526367,-18.115208
70,70,33,55.9,22,0,05_23_03:00:37,1.1,-420.30255,88.201195,13.487072,25.93238,0.5932999,2.4209976,3.7254565,11.349894,2.1582947,11.558257,2.1867537,7.371479,-10.642313,3.79002,-5.837593,-8.515319
71,71,37,36.5,24,0,05_23_03:00:37,1.2,-402.2274,94.49811,0.8989788,39.928596,-0.8320693,6.36037,0.5406039,1.0645951,-0.8076707,14.013994,-7.1610584,-3.8809018,-5.4384294,4.8373156,-2.3840919,-9.316704
72,72,40,53.7,26,0,05_23_03:00:37,1.3,-330.7557,76.95647,0.87122613,31.367582,6.209265,8.110425,3.4787173,-4.5839376,-4.981034,7.236951,3.0827405,-2.5728996,-14.505844,-1.4344099,-8.594483,-4.633022
73,73,43,29.7,28,0,05_23_03:00:37,1.4,-356.52173,82.46455,-4.6733136,22.809536,11.214019,8.624843,9.452215,-1.027456,-0.39781785,13.35162,-5.847486,-8.938141,-15.350256,2.2590852,-8.555338,-3.879758
74,74,46,31.2,31,0,05_23_03:00:37,1.5,-358.49127,83.925674,11.347671,28.463696,9.62387,8.653894,0.21488279,-0.98970526,2.5443883,9.6765175,-1.7655655,-4.244383,-10.665094,-0.28351688,-12.478721,-11.323535
75,75,49,56.8,33,0,05_23_03:00:37,1.6,-365.98367,86.172806,7.5301285,11.89089,5.3824954,12.290865,1.4209275,5.347531,0.22626942,10.451838,4.3795094,9.906389,-8.143215,5.502076,-13.05996,-4.523805
76,76,52,52.4,36,0,05_23_03:00:37,1.7,-366.9526,88.74364,3.112071,22.497166,12.621468,11.1842785,-1.0950257,-6.2508206,-5.0819855,5.953238,2.426451,-0.6964915,-6.19985,11.716248,-11.789007,-17.866852
77,77,55,46.1,38,0,05_23_03:00:37,1.8,-345.93164,84.01053,-0.34017667,24.588976,10.100382,9.887129,-1.7752459,-11.486093,-11.671318,3.3099706,-9.30904,-0.23679443,-11.097757,6.0104465,-10.156829,-9.8406105
78,78,58,48.4,41,0,05_23_03:00:37,1.9,-373.39764,90.10417,9.4963665,28.922676,15.881834,6.6381173,5.924939,1.0057187,-1.5829586,10.020685,4.3346124,-5.100748,-6.1903477,-4.0426984,-11.282026,-13.975878
79,79,61,48.2,43,0,05_23_03:00:37,2.0,-376.3739,85.85901,11.82728,19.54073,23.578712,14.492602,6.8701425,2.5317287,-3.0274875,0.7390321,-5.4237394,-4.704479,-11.473398,0.68350565,-7.1401215,-6.5665684
80,80,64,40.1,46,0,05_23_03:00:37,2.1,-380.02042,84.5647,4.4357395,20.571598,19.018341,4.936021,4.9492493,1.2081779,-7.341715,4.4536314,2.8004208,-5.7931423,-13.5374365,0.6408867,-2.0537632,0.19486599
81,81,67,38.7,48,0,05_23_03:00:37,2.2,-373.9085,85.28609,0.3378183,25.05484,12.250948,5.025912,-2.4376965,0.49337953,-1.316958,3.9846241,-6.1029706,-4.3705387,-7.210677,1.1009941,-2.6003652,-1.1465495
82,82,70,48.4,51,0,05_23_03:00:37,2.3,-361.44073,82.76846,15.49832,32.40729,19.234818,9.410887,-0.516822,-0.23658013,-10.862518,4.8246813,0.10503435,-5.1655645,-0.20420682,-1.6307166,-14.5547085,-9.720975
83,83,73,45.7,53,0,05_23_03:00:37,2.4,-384.0516,86.48985,7.701384,25.603401,14.516747,0.09510127,-5.2379208,0.89869815,-4.109123,-1.5239983,-6.6297235,-7.981079,1.988106,4.501505,-5.3698215,-1.3418567
84,84,76,46.7,56,0,05_23_03:00:37,2.5,-399.52,99.63724,5.671667,27.08356,13.9332905,10.454079,6.005537,4.938488,-0.9671987,2.1456509,-4.648373,-5.321191,0.15333548,2.211972,-6.003662,-8.093382
85,85,79,58.4,58,0,05_23_03:00:37,2.6,-366.06888,86.831635,10.706549,23.266691,5.2721853,8.295124,3.616902,-1.2234914,-3.6083426,5.1789703,-1.7862259,9.461904,0.5206751,0.7139454,-13.564272,-5.5476775
86,86,82,30.0,61,0,05_23_03:00:37,2.7,-406.41125,99.356995,10.088036,23.496712,2.0384576,9.1186695,9.841208,10.860073,-0.48054826,3.845503,-4.6047053,1.8245757,-5.6433372,-6.8650074,-13.483093,-5.295472
87,87,85,57.3,63,0,05_23_03:00:37,2.8,-374.9723,94.84061,27.237713,22.12935,-2.7205133,6.2939835,4.698797,0.9153627,-9.615349,0.22309947,-11.375192,-5.2285023,-3.289861,-4.9757648,-12.899153,-10.239452
88,88,88,66.6,66,0,05_23_03:00:37,2.9,-385.75134,92.40047,9.498595,22.283493,4.245421,8.160671,2.1780317,7.0084076,-6.8954864,2.5510488,-1.8970168,-0.81050384,-4.1745415,-3.155417,-8.719694,-4.8226247
89,89,91,78.3,68,0,05_23_03:00:37,3.0,-375.2405,94.393295,4.7341747,23.59792,3.8084545,-2.718824,2.5117254,7.1092844,-2.0143182,1.978613,-3.7728267,0.14129841,-9.2179165,-5.837699,-12.233747,-4.713453
90,90,94,68.1,71,0,05_23_03:00:37,3.1,-418.10968,92.186066,17.455822,26.463223,5.6965523,3.7378378,-1.6509429,16.663391,4.5855346,11.174477,0.5388558,-2.0559757,-16.929596,-5.5820136,-7.6784377,-4.1605043
91,91,97,56.8,73,0,05_23_03:00:37,3.2,-428.62003,103.4854,8.470446,23.3321,2.1696615,1.6917877,1.3715706,15.580139,1.0755306,6.237713,0.3106339,-1.8518687,-9.309065,-4.981902,-9.755341,-6.786954
92,92,100,81.6,76,0,05_23_03:00:37,3.3,-337.69913,91.21092,8.66021,29.240692,10.344406,7.2968073,-7.423823,-2.7237654,-13.2605,1.1142054,-3.906867,-1.356567,-7.060121,-3.9201903,-20.63993,-5.304801
93,93,103,65.5,78,0,05_23_03:00:37,3.4,-350.77078,83.046814,2.238059,17.362719,7.897202,6.707189,-6.992851,-4.1174555,-7.642673,4.6194043,-4.1079955,3.701709,-11.984001,-8.652971,-16.6734,-2.000049
94,94,106,79.5,81,0,05_23_03:00:37,3.5,-366.30307,85.7903,3.9084187,17.09266,-1.2998216,4.428815,-7.2573004,-3.3172443,-10.151859,0.07816529,2.1752772,-0.04488194,-15.756659,-10.876583,-9.916718,-7.815077
95,95,109,29.7,83,0,05_23_03:00:37,3.6,-375.7253,84.52405,5.7918453,15.40804,3.3446908,9.076845,0.11154026,-8.179229,-1.9047058,9.745798,7.34963,3.7974672,-10.293655,-12.408035,-16.126017,-0.7222532
96,96,112,48.6,86,0,05_23_03:00:37,3.7,-393.5088,87.1718,5.3752894,22.140654,4.119706,0.6880999,-1.1510243,0.29021502,-3.5332963,13.151035,7.071604,0.60137486,-9.064954,-6.207102,-10.297283,-1.2461892
97,97,115,15.9,88,0,05_23_03:00:37,3.8,-320.74753,75.12744,13.8497505,26.015984,12.637491,8.4968,-5.6702332,0.035950005,-4.773941,8.339155,2.18933,3.3867638,-9.705044,2.6245215,-6.365507,1.9218779
98,98,118,30.6,91,0,05_23_03:00:37,3.9,-379.88348,86.37195,14.973423,24.938541,4.268005,-2.3805091,-2.3186269,3.9639308,-0.290764,12.124403,9.3736,4.541421,-9.268865,-1.4409605,-8.222759,-5.4895763
99,99,121,44.5,93,0,05_23_03:00:37,4.0,-340.48462,79.17493,-0.122552276,19.851059,1.9589021,11.083426,1.4823351,3.3763895,-0.07952063,11.313543,-4.0060425,11.208876,-7.675701,-6.245779,-5.2375793,-2.9084778
100,100,124,48.2,96,0,05_23_03:00:37,4.1,-340.9833,76.71807,1.8713416,26.457333,6.976763,7.324869,1.6310999,2.4928823,-2.858934,12.515394,-0.24483657,10.156153,-3.2857177,-2.9192362,-0.5143991,-2.7448723
101,101,127,61.0,98,0,05_23_03:00:37,4.2,-389.9913,91.25615,9.993851,22.323874,11.85733,2.2187285,8.319467,2.8243976,0.10787606,8.145494,-1.4629517,-2.710966,-13.661356,-2.1868296,-2.4199085,2.142569
102,102,130,75.4,101,0,05_23_03:00:37,4.3,-388.4015,101.18889,12.274125,33.809242,11.676753,7.5865955,-0.12674153,0.56984746,-7.3065615,6.1111174,1.4947523,-0.51581025,-11.81241,-6.5574336,-5.531494,-4.648168
103,103,133,51.8,103,0,05_23_03:00:37,4.4,-378.91998,87.12538,14.649866,24.615158,9.631897,5.6758833,2.119523,-3.6770818,-2.2089934,14.0532875,-1.1444383,1.4273939,-8.554102,-2.2775514,-3.6191854,0.78611857
104,104,136,50.6,106,0,05_23_03:00:37,4.5,-408.0902,105.11746,9.421251,31.041227,11.638247,7.468951,3.6235085,5.4669495,-5.8885937,9.465486,7.7032595,0.24113806,-17.174633,-6.375905,-10.414265,-5.426236
105,105,139,28.5,108,0,05_23_03:00:37,4.6,-393.537,98.39725,12.648663,28.854465,7.2096605,0.7787067,0.678365,6.5573606,-6.5413375,8.826106,0.8428942,0.81456363,-11.50996,0.4918077,-4.678161,-7.9868045
106,106,142,60.5,111,0,05_23_03:00:37,4.7,-411.09714,103.59859,-2.2482657,27.18863,8.004463,7.6309295,4.556611,7.0203657,-5.385392,8.099807,4.319571,2.0858138,-5.168681,1.1961159,-3.606317,1.6646659
107,107,145,41.2,113,0,05_23_03:00:37,4.8,-417.24356,106.94771,7.7477303,28.425833,14.469939,9.997601,4.468858,-0.04507053,-8.620361,4.508789,2.9114704,1.6015043,-10.444178,0.085698545,-0.7838528,3.71737
108,108,148,69.7,116,0,05_23_03:00:37,4.9,-413.1709,98.28937,11.193176,21.95946,8.249569,11.572985,1.1555141,8.922737,-6.0032454,11.478107,4.7055607,0.67897683,-12.604938,-2.9588704,-1.098355,1.4349705
109,109,151,51.3,118,0,05_23_03:00:37,5.0,-383.60947,90.03522,2.5954008,21.274057,12.524939,4.149149,7.7279415,-5.203029,-1.964567,7.745702,-3.8686016,-0.1466125,-4.733119,-0.45984077,-1.0208375,0.048264444
110,110,154,67.6,121,0,05_23_03:00:37,5.1,-398.58298,106.33083,9.793495,26.08578,11.375858,15.045963,8.054383,6.3223467,-2.3294508,2.7746894,1.848681,5.5606527,-7.1367455,0.95093423,-6.7936554,-5.844878
111,111,157,84.5,124,0,05_23_03:00:37,5.2,-385.65317,92.70601,-3.3830304,25.382261,27.692055,11.313765,-4.321523,2.512835,3.5787435,5.348072,-1.8082759,5.947791,-3.24586,-2.5025854,-5.5474,-1.9871386
