,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
25,25,80,44.5,68,0,10_12_00:04:24,2.8,-353.58917,119.12076,2.0417075,20.909222,5.962554,10.303057,5.5155306,4.6100183,-1.5203712,3.499971,-0.20413384,0.2749378,-5.7042704,-1.3014659,-4.780805,3.662826
26,26,84,81.9,71,0,10_12_00:04:24,2.9,-363.59216,110.35367,-6.0007744,20.448006,13.316443,9.663071,8.913828,10.868475,0.5137301,3.8992944,-0.13795269,3.3605165,0.76795083,7.9831085,-2.1700406,1.2986735
27,27,87,38.7,73,0,10_12_00:04:24,3.0,-354.09525,122.79101,-2.9427283,19.698376,6.853609,5.609874,3.9330757,13.163572,5.0032787,7.1071405,-0.5714383,1.0208709,-1.8998919,7.963155,-0.35460603,2.49969
28,28,89,46.5,76,0,10_12_00:04:24,3.1,-363.23328,118.8417,2.98975,23.887108,4.268324,1.030854,2.3916693,13.336975,7.2079787,8.985804,-0.16198528,1.6918064,-2.951947,4.062606,-4.1855993,0.8574404
29,29,93,43.5,78,0,10_12_00:04:24,3.2,-358.5668,121.21294,1.3649434,22.044996,4.748186,3.9339585,4.9698925,9.331085,-1.284152,6.1960588,1.9378543,4.9013424,-2.822033,5.020803,0.12485191,5.442871
30,30,96,51.3,81,0,10_12_00:04:24,3.3,-360.38882,122.903206,4.5292606,17.581272,3.7287617,6.2631693,0.9025142,7.248439,1.5943882,5.3312063,3.245991,-1.5822098,-4.4970617,5.218418,1.2679129,5.487131
31,31,99,19.0,83,0,10_12_00:04:24,3.4,-362.3943,118.10556,1.789702,20.261894,7.627099,11.260557,4.916313,12.326399,3.7119236,3.7555127,2.9313183,0.5044037,-1.4391737,4.070014,-7.6378565,1.9681267
32,32,102,46.1,86,0,10_12_00:04:24,3.5,-367.76297,118.76096,2.2735007,23.288874,8.779203,8.252275,-0.8901937,4.6259904,0.014774724,7.7977753,0.28755844,4.546551,-2.027029,7.1049128,-3.3991275,3.088572
33,33,105,23.3,88,0,10_12_00:04:24,3.6,-363.52383,121.79591,6.2887006,21.577543,10.13467,6.4837,0.39796782,9.120508,0.44161534,9.583183,3.2953057,1.0972459,0.7113136,0.6466907,-8.67181,-4.089489
34,34,108,57.0,91,0,10_12_00:04:24,3.7,-366.6461,122.07431,3.4637797,19.649166,5.301366,6.5040445,7.6660695,9.25243,-0.06398666,6.795545,-5.018748,-1.5826855,0.06771541,7.7809076,-3.0711596,2.6827188
35,35,111,47.1,93,0,10_12_00:04:24,3.8,-367.92407,123.77412,4.090122,16.280287,3.0820594,5.9426837,4.0390778,13.203261,5.601715,7.1974916,1.1149571,0.6341718,-5.965565,2.9192808,-3.5614107,4.430705
36,36,114,26.2,96,0,10_12_00:04:24,3.9,-362.6205,121.17734,5.2901297,15.8296795,6.6027107,7.13085,6.3559012,8.139974,-2.465831,8.456631,4.001736,4.7639,3.8231893,7.776701,-2.719133,7.2939496
37,37,117,29.7,98,0,10_12_00:04:24,4.0,-366.72412,117.67006,4.6648026,19.001413,6.9007354,2.3375366,1.7503148,10.361313,1.3232505,4.0567627,-4.0733795,-0.059001,0.81755733,5.994231,-7.0316105,2.6173544
38,38,120,49.2,101,0,10_12_00:04:24,4.1,-365.64136,122.92444,7.814682,10.956877,6.2868195,10.95452,6.950903,10.267196,-2.4481072,1.6909586,-5.733362,0.022264928,1.8582202,8.0017605,-7.992574,0.96717334
39,39,123,51.1,103,0,10_12_00:04:24,4.2,-368.6138,116.632614,6.3110085,18.06373,3.2624297,3.4154654,5.694927,10.494841,-2.8449483,4.592002,-2.661623,1.5231051,-2.6283195,8.705507,-1.4140744,0.7535079
40,40,126,56.5,106,0,10_12_00:04:24,4.3,-367.75595,119.96411,8.213783,20.752861,10.507366,10.288007,10.036844,11.20685,0.3013453,6.121247,-4.054489,1.3230903,-3.8391583,8.738907,-4.4731593,-2.800009
41,41,129,51.8,108,0,10_12_00:04:24,4.4,-369.50082,117.853714,3.8567164,16.297913,8.1223,5.3202915,1.8191693,11.559161,2.4068956,3.7589607,0.43389815,3.9007516,-0.3646155,9.751149,-0.10736513,5.4827275
42,42,132,51.1,111,0,10_12_00:04:24,4.5,-366.11526,125.65584,5.8212976,13.921946,6.967164,4.7392416,5.460806,9.617204,3.0653412,5.248996,-1.8695359,5.3840537,0.33775544,7.0204887,-5.1026187,0.51908195
43,43,135,28.2,113,0,10_12_00:04:24,4.6,-371.14984,120.402466,5.4273305,15.253309,9.956486,10.530748,4.7484922,15.792782,0.20429243,8.416441,-2.9481535,-0.769209,-3.7100172,9.442308,-2.487237,2.5312555
44,44,138,20.8,116,0,10_12_00:04:24,4.7,-374.97375,117.09633,7.531414,15.551,2.4261174,4.068416,8.306467,13.872238,-0.16749883,4.933921,-0.5935634,2.0183346,-1.1957139,6.676812,-0.7822,0.9187891
45,45,141,36.3,118,0,10_12_00:04:24,4.8,-373.3094,119.525055,6.7717924,19.528671,11.763326,3.684276,0.90013134,8.856173,1.877171,8.834509,-0.785156,1.1459987,-0.8230486,8.611938,-8.875541,-2.9316955
46,46,144,40.3,121,0,10_12_00:04:24,4.9,-366.93628,121.703995,6.1058474,22.054943,12.401275,3.7828374,1.4034307,10.060588,-0.047291934,5.07082,-0.5409095,4.5272818,3.913148,14.915651,-5.851969,-1.9850405
47,47,147,79.5,123,0,10_12_00:04:24,5.0,-373.11914,116.68555,0.6109094,16.082592,14.916269,7.9722323,4.270191,16.228521,4.3927765,12.202974,-0.66992587,-0.22797531,-1.3953612,9.025591,-2.5127594,-1.2598405
48,48,150,59.2,126,0,10_12_00:04:24,5.1,-368.69507,120.57146,2.8410773,24.943283,17.35918,0.9994556,-1.5438468,6.768569,-1.1381571,4.479748,4.6834617,7.933221,2.292307,9.838403,-1.8415504,0.21625379
49,49,153,52.9,128,0,10_12_00:04:24,5.2,-371.12827,119.74989,6.436778,21.834791,14.414532,5.6448755,2.0856972,10.245209,-3.0404556,3.9179225,0.60402405,3.3802118,1.2876434,9.256067,-7.7333565,-1.3698993
50,50,156,102.7,131,0,10_12_00:04:24,5.3,-370.41196,118.697815,5.8444366,23.625633,14.366364,0.53065777,1.1767467,9.162857,1.0036025,4.4005985,0.7989442,5.09663,2.4895916,6.7514973,-4.3046,-1.5083938
